code,level,classificationName,
4932,4,"Icke-reguljär vägtransport, passagerartrafik",
49320,5,"Icke-reguljär vägtransport, passagerartrafik",
4933,4,"Passagerartrafik på beställning, fordon med förare",
49330,5,"Passagerartrafik på beställning, fordon med förare",
4934,4,"Kabinbanor och skidliftar, passagerartrafik",
49340,5,"Kabinbanor och skidliftar, passagerartrafik",
4939,4,Diverse övrig landtransport av passagerare,
49390,5,Diverse övrig landtransport av passagerare,
494,3,"Vägtransport, godstrafik och flyttjänster",
4941,4,"Vägtransport, godstrafik",
49410,5,"Vägtransport, godstrafik",
4942,4,Flyttjänster,
49420,5,Flyttjänster,
495,3,Transport i rörsystem,
4950,4,Transport i rörsystem,
49500,5,Transport i rörsystem,
50,2,Sjötransport,
501,3,"Havs- och kustsjöfart, passagerartrafik",
5010,4,"Havs- och kustsjöfart, passagerartrafik",
50101,5,"Havssjöfart, passagerartrafik",
50102,5,"Kustsjöfart, passagerartrafik",
502,3,"Havs- och kustsjöfart, godstrafik",
5020,4,"Havs- och kustsjöfart, godstrafik",
50200,5,"Havs- och kustsjöfart, godstrafik",
503,3,"Sjöfart på inre vattenvägar, passagerartrafik",
5030,4,"Sjöfart på inre vattenvägar, passagerartrafik",
50300,5,"Sjöfart på inre vattenvägar, passagerartrafik",
504,3,"Sjöfart på inre vattenvägar, godstrafik",
5040,4,"Sjöfart på inre vattenvägar, godstrafik",
50400,5,"Sjöfart på inre vattenvägar, godstrafik",
51,2,Lufttransport,
511,3,"Lufttransport, passagerartrafik",
5110,4,"Lufttransport, passagerartrafik",
51101,5,"Reguljär lufttransport, passagerartrafik",
51102,5,"Charterlufttransport, passagerartrafik",
512,3,"Lufttransport, godstrafik och rymdfart",
5121,4,"Lufttransport, godstrafik",
51210,5,"Lufttransport, godstrafik",
5122,4,Rymdfart,
51220,5,Rymdfart,
52,2,"Magasinering, varulagring och stödverksamhet avseende transport",
521,3,Magasinering och varulagring,
5210,4,Magasinering och varulagring,
52100,5,Magasinering och varulagring,
522,3,Stödverksamhet avseende transport,
5221,4,Stödverksamhet avseende landtransport,
52211,5,Terminalverksamhet för godstrafik,
52212,5,Avgiftsbelagd parkering,
52219,5,Övrig stödverksamhet avseende landtransport,
5222,4,Stödverksamhet avseende sjötransport,
52221,5,Hamnverksamhet,
52229,5,Övrig stödverksamhet avseende sjötransport,
5223,4,Stödverksamhet avseende lufttransport,
52230,5,Stödverksamhet avseende lufttransport,
5224,4,Godshantering,
52240,5,Godshantering,
5225,4,Logistikverksamhet,
52250,5,Logistikverksamhet,
5226,4,Annan stödverksamhet avseende transport,
52260,5,Annan stödverksamhet avseende transport,
523,3,Förmedling avseende transport,
5231,4,Förmedling avseende godstransport,
52310,5,Förmedling avseende godstransport,
5232,4,Förmedling avseende passagerartransport,
52320,5,Förmedling avseende passagerartransport,
53,2,Post- och kurirverksamhet,
531,3,Postbefordran via nationella posten,
5310,4,Postbefordran via nationella posten,
53100,5,Postbefordran via nationella posten,
532,3,Annan postbefordran samt kurirverksamhet,
5320,4,Annan postbefordran samt kurirverksamhet,
53200,5,Annan postbefordran samt kurirverksamhet,
533,3,Förmedling avseende postbefordran samt kurirverksamhet,
5330,4,Förmedling avseende postbefordran samt kurirverksamhet,
53300,5,Förmedling avseende postbefordran samt kurirverksamhet,
I,1,Hotell- och restaurangverksamhet,
55,2,Hotell- och logiverksamhet,
551,3,Hotellverksamhet,
5510,4,Hotellverksamhet,
55100,5,Hotellverksamhet,
552,3,Semesterbostäder och annan korttidsinkvartering,
5520,4,Semesterbostäder och annan korttidsinkvartering,
55201,5,Vandrarhem,
55202,5,Korttidsinkvartering i lägenheter och rum,
55203,5,Korttidsinkvartering i semesterstugor,
553,3,Campingplatsverksamhet,
5530,4,Campingplatsverksamhet,
55300,5,Campingplatsverksamhet,
554,3,Förmedling avseende hotell- och logiverksamhet,
5540,4,Förmedling avseende hotell- och logiverksamhet,
55400,5,Förmedling avseende hotell- och logiverksamhet,
559,3,Annan logiverksamhet,
5590,4,Annan logiverksamhet,
55900,5,Annan logiverksamhet,
56,2,"Restaurang-, catering- och barverksamhet",
561,3,Restaurangverksamhet och mobil restaurangverksamhet,
5611,4,Restaurangverksamhet,
56111,5,Matrestauranger,
56112,5,Snabbmatsrestauranger och matkiosker,
5612,4,Mobil restaurangverksamhet,
56120,5,Mobil restaurangverksamhet,
562,3,"Cateringverksamhet vid enskilda evenemang, kontrakterad cateringverksamhet och annan restaurangverksamhet",
5621,4,Cateringverksamhet vid enskilda evenemang,
56210,5,Cateringverksamhet vid enskilda evenemang,
5622,4,Kontrakterad cateringverksamhet och annan restaurangverksamhet,
56220,5,Kontrakterad cateringverksamhet och annan restaurangverksamhet,
563,3,Barverksamhet,
5630,4,Barverksamhet,
56301,5,Öl- och drinkbarer,
56302,5,Kaféer och kaffebarer,
564,3,"Förmedling avseende restaurang-, catering- och barverksamhet",
5640,4,"Förmedling avseende restaurang-, catering- och barverksamhet",
56400,5,"Förmedling avseende restaurang-, catering- och barverksamhet",
J,1,"Förlagsverksamhet, radio- och tv-sändning samt produktion och distribution av medieinnehåll",
58,2,Förlagsverksamhet,
581,3,"Utgivning av böcker och tidningar samt annan förlagsverksamhet, utom utgivning av programvara",
5811,4,Utgivning av böcker,
58110,5,Utgivning av böcker,
5812,4,Utgivning av tidningar,
58120,5,Utgivning av tidningar,
5813,4,Utgivning av tidskrifter,
58131,5,Utgivning av lokaltidningar,
58132,5,Utgivning av andra tidskrifter,
5819,4,"Annan förlagsverksamhet, utom utgivning av programvara",
58190,5,"Annan förlagsverksamhet, utom utgivning av programvara",
582,3,Utgivning av programvara,
5821,4,Utgivning av datorspel,
58210,5,Utgivning av datorspel,
5829,4,Utgivning av annan programvara,
58290,5,Utgivning av annan programvara,
59,2,"Film-, video- och tv-programverksamhet, ljudinspelning och musikutgivning",
591,3,"Film-, video- och tv-programverksamhet",
5911,4,"Produktion av film, video och tv-program",
59110,5,"Produktion av film, video och tv-program",
5912,4,"Efterproduktion av film, video och tv-program",
59120,5,"Efterproduktion av film, video och tv-program",
5913,4,Film- och videodistribution,
59130,5,Film- och videodistribution,
5914,4,Filmvisning,
59140,5,Filmvisning,
592,3,Ljudinspelning och musikutgivning,
5920,4,Ljudinspelning och musikutgivning,
59200,5,Ljudinspelning och musikutgivning,
60,2,"Planering, radio- och tv-sändning, nyhetsbyråer och annan distribution av medieinnehåll",
601,3,Radiosändning och distribution av ljudinspelningar,
6010,4,Radiosändning och distribution av ljudinspelningar,
60100,5,Radiosändning och distribution av ljudinspelningar,
602,3,Planering och sändning av tv-program samt distribution av video,
6020,4,Planering och sändning av tv-program samt distribution av video,
60200,5,Planering och sändning av tv-program samt distribution av video,
603,3,Nyhetsförmedling och annan distribution av medieinnehåll,
6031,4,Nyhetsförmedling,
60310,5,Nyhetsförmedling,
6039,4,Annan distribution av medieinnehåll,
60390,5,Annan distribution av medieinnehåll,
K,1,"Telekommunikation, dataprogrammering, datakonsultverksamhet, datainfrastruktur och annan informationsverksamhet",
61,2,Telekommunikation,
611,3,Trådbunden och trådlös telekommunikation samt telekommunikation via satellit,
6110,4,Trådbunden och trådlös telekommunikation samt telekommunikation via satellit,
61100,5,Trådbunden och trådlös telekommunikation samt telekommunikation via satellit,
612,3,Återförsäljning och förmedling avseende telekommunikation,
6120,4,Återförsäljning och förmedling avseende telekommunikation,
61200,5,Återförsäljning och förmedling avseende telekommunikation,
619,3,Annan telekommunikation,
6190,4,Annan telekommunikation,
61900,5,Annan telekommunikation,
62,2,"Dataprogrammering, datakonsultverksamhet o.d.",
621,3,Dataprogrammering,
6210,4,Dataprogrammering,
62100,5,Dataprogrammering,
622,3,Datakonsultverksamhet och datordrift,
6220,4,Datakonsultverksamhet och datordrift,
62200,5,Datakonsultverksamhet och datordrift,
629,3,Annan it- och dataverksamhet,
6290,4,Annan it- och dataverksamhet,
62900,5,Annan it- och dataverksamhet,
63,2,"Datainfrastruktur, databehandling, hosting och annan informationsverksamhet",
631,3,"Datainfrastruktur, databehandling, hosting o.d.",
6310,4,"Datainfrastruktur, databehandling, hosting o.d.",
63100,5,"Datainfrastruktur, databehandling, hosting o.d.",
639,3,Webbportaler och annan informationsverksamhet,
6391,4,Webbportaler,
63910,5,Webbportaler,
6392,4,Övrig informationsverksamhet,
63920,5,Övrig informationsverksamhet,
L,1,Finansiell verksamhet och försäkringsverksamhet,
64,2,Finansiell verksamhet utom försäkrings- och pensionsfondsverksamhet,
641,3,Monetär finansförmedling,
6411,4,Centralbanksverksamhet,
64110,5,Centralbanksverksamhet,
6419,4,Annan monetär finansförmedling,
64190,5,Annan monetär finansförmedling,
642,3,Holding- och conduitverksamhet,
6421,4,Holdingverksamhet,
64210,5,Holdingverksamhet,
6422,4,Conduitverksamhet,
64220,5,Conduitverksamhet,
643,3,Fonder och liknande finansiella enheter,
6431,4,Penningmarknadsfonder och andra fonder än penningmarknadsfonder,
64310,5,Penningmarknadsfonder och andra fonder än penningmarknadsfonder,
6432,4,"Stiftelser, dödsbon och brevlådeföretag",
64320,5,"Stiftelser, dödsbon och brevlådeföretag",
649,3,Annan finansiell verksamhet utom försäkrings- och pensionsfondsverksamhet,
6491,4,Finansiell leasing,
64910,5,Finansiell leasing,
6492,4,Annan kreditgivning,
64920,5,Annan kreditgivning,
6499,4,Diverse övrig finansiell verksamhet utom försäkrings- och pensionsfondsverksamhet,
64990,5,Diverse övrig finansiell verksamhet utom försäkrings- och pensionsfondsverksamhet,
65,2,"Försäkrings-, återförsäkrings- och pensionsfondsverksamhet utom obligatorisk socialförsäkring",
651,3,Försäkring,
6511,4,Livförsäkring,
65110,5,Livförsäkring,
6512,4,Skadeförsäkring,
65121,5,Skadeförsäkringsbolag,
65129,5,Övrig skadeförsäkring,
652,3,Återförsäkring,
6520,4,Återförsäkring,
65200,5,Återförsäkring,
653,3,Pensionsfondsverksamhet,
6530,4,Pensionsfondsverksamhet,
65300,5,Pensionsfondsverksamhet,
66,2,Stödverksamhet avseende finansiella tjänster och försäkringsverksamhet,
661,3,Stödverksamhet avseende finansiella tjänster utom försäkrings- och pensionsfondsverksamhet,
6611,4,Administration avseende finansiella marknader,
66110,5,Administration avseende finansiella marknader,
6612,4,Verksamhet utförd av värdepappers- och varumäklare,
66120,5,Verksamhet utförd av värdepappers- och varumäklare,
6619,4,Annan stödverksamhet avseende finansiella tjänster utom försäkrings- och pensionsfondsverksamhet,
66190,5,Annan stödverksamhet avseende finansiella tjänster utom försäkrings- och pensionsfondsverksamhet,
662,3,Stödverksamhet avseende försäkrings- och pensionsfondsverksamhet,
6621,4,Risk- och skadebedömning,
66210,5,Risk- och skadebedömning,
6622,4,Verksamhet utförd av försäkringsombud och försäkringsmäklare,
66220,5,Verksamhet utförd av försäkringsombud och försäkringsmäklare,
6629,4,Övrig stödverksamhet avseende försäkrings- och pensionsfondsverksamhet,
66290,5,Övrig stödverksamhet avseende försäkrings- och pensionsfondsverksamhet,
663,3,Fondförvaltning,
6630,4,Fondförvaltning,
66300,5,Fondförvaltning,
M,1,Fastighetsverksamhet,
68,2,Fastighetsverksamhet,
681,3,Fastighetsverksamhet med egna fastigheter och utformning av byggprojekt,
6811,4,Handel med egna fastigheter,
68110,5,Handel med egna fastigheter,
6812,4,Utformning av byggprojekt,
68120,5,Utformning av byggprojekt,
682,3,Uthyrning och förvaltning av egna eller arrenderade fastigheter,
6820,4,Uthyrning och förvaltning av egna eller arrenderade fastigheter,
68201,5,Uthyrning av bostäder,
68202,5,Förvaltning av bostäder och bostadsfastigheter,
68203,5,Övrig uthyrning och förvaltning av fastigheter,
683,3,Fastighetsförmedling och fastighetsförvaltning på uppdrag,
6831,4,Förmedling avseende fastighetsverksamhet,
68310,5,Förmedling avseende fastighetsverksamhet,
6832,4,Annan fastighetsförmedling och fastighetsförvaltning på uppdrag,
68320,5,Annan fastighetsförmedling och fastighetsförvaltning på uppdrag,
N,1,"Verksamhet inom juridik, ekonomi, vetenskap och teknik",
69,2,Juridisk och ekonomisk konsultverksamhet,
691,3,Juridisk verksamhet,
6910,4,Juridisk verksamhet,
69101,5,Advokatbyråer,
69102,5,Juridiska byråer,
69103,5,Patentbyråer,
69109,5,Övrig juridisk verksamhet,
692,3,"Redovisning och bokföring, revision; skatterådgivning",
6920,4,"Redovisning och bokföring, revision; skatterådgivning",
69201,5,Redovisning och bokföring; skatterådgivning,
69202,5,Revisionstjänster,
70,2,Verksamheter som utövas av huvudkontor samt konsultverksamhet avseende företag,
701,3,Verksamheter som utövas av huvudkontor,
7010,4,Verksamheter som utövas av huvudkontor,
70100,5,Verksamheter som utövas av huvudkontor,
702,3,Konsultverksamhet avseende företags organisation,
7020,4,Konsultverksamhet avseende företags organisation,
70200,5,Konsultverksamhet avseende företags organisation,
71,2,Arkitekt- och teknisk konsultverksamhet; teknisk provning och analys,
711,3,Arkitekt- och teknisk konsultverksamhet o.d.,
7111,4,Arkitektverksamhet,
71110,5,Arkitektverksamhet,
7112,4,Teknisk konsultverksamhet o.d.,
71121,5,Samhällsplanering,
71122,5,Tekniska tjänster för anläggningsverksamhet,
71123,5,Konstruktionstekniska tjänster,
71124,5,VVS-teknisk planering,
71125,5,Elteknisk planering,
71126,5,Övrig byggteknisk verksamhet,
71127,5,Maskin- och processplanering,
71129,5,Övriga tekniska tjänster,
712,3,Teknisk provning och analys,
7120,4,Teknisk provning och analys,
71201,5,Bilbesiktning,
71202,5,Övrig teknisk provning och analys,
72,2,Vetenskaplig forskning och utveckling,
721,3,Naturvetenskaplig och teknisk forskning och utveckling,
7210,4,Naturvetenskaplig och teknisk forskning och utveckling,
72100,5,Naturvetenskaplig och teknisk forskning och utveckling,
722,3,Samhällsvetenskaplig och humanistisk forskning och utveckling,
7220,4,Samhällsvetenskaplig och humanistisk forskning och utveckling,
72200,5,Samhällsvetenskaplig och humanistisk forskning och utveckling,
73,2,"Reklamverksamhet, marknadsundersökningar och PR",
731,3,Reklamverksamhet,
7311,4,Reklambyråer,
73111,5,Direkt- och utomhusreklam,
73112,5,Övrig verksamhet vid reklambyråer,
7312,4,Mediebyråverksamhet och annonsförsäljning,
73120,5,Mediebyråverksamhet och annonsförsäljning,
732,3,Marknads- och opinionsundersökning,
7320,4,Marknads- och opinionsundersökning,
73200,5,Marknads- och opinionsundersökning,
733,3,PR och kommunikation,
7330,4,PR och kommunikation,
73300,5,PR och kommunikation,
74,2,"Annan verksamhet inom juridik, ekonomi, vetenskap och teknik",
741,3,Specialiserad designverksamhet,
7411,4,Industridesign och modedesign,
74110,5,Industridesign och modedesign,
7412,4,Grafisk design och visuell kommunikation,
74121,5,Grafisk design,
74122,5,Visuell kommunikation,
7413,4,Inredningsdesign,
74130,5,Inredningsdesign,
7414,4,Annan specialiserad designverksamhet,
74140,5,Annan specialiserad designverksamhet,
742,3,Fotoverksamhet,
7420,4,Fotoverksamhet,
74200,5,Fotoverksamhet,
743,3,Översättning och tolkning,
7430,4,Översättning och tolkning,
74300,5,Översättning och tolkning,
749,3,"Diverse övrig verksamhet inom juridik, ekonomi, vetenskap och teknik",
7491,4,Patentförmedling samt marknadsföring av patent,
74910,5,Patentförmedling samt marknadsföring av patent,
7499,4,"All övrig verksamhet inom juridik, ekonomi, vetenskap och teknik",
74991,5,Verksamhet vid kulturbranschens programbyråer,
74999,5,"All övrig diverse verksamhet inom juridik, ekonomi, vetenskap och teknik som inte klassificerats på annat håll",
75,2,Veterinärverksamhet,
750,3,Veterinärverksamhet,
7500,4,Veterinärverksamhet,
75000,5,Veterinärverksamhet,
O,1,"Uthyrning, fastighetsservice, resetjänster och annan stödverksamhet",
77,2,Uthyrning och leasing,
771,3,Uthyrning och leasing av motorfordon,
7711,4,Uthyrning och leasing av personbilar och lätta motorfordon,
77110,5,Uthyrning och leasing av personbilar och lätta motorfordon,
7712,4,Uthyrning och leasing av lastbilar och andra tunga motorfordon,
77120,5,Uthyrning och leasing av lastbilar och andra tunga motorfordon,
772,3,Uthyrning och leasing av hushållsartiklar och varor för personligt bruk,
7721,4,Uthyrning och leasing av fritids- och sportutrustning,
77210,5,Uthyrning och leasing av fritids- och sportutrustning,
7722,4,Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk,
77220,5,Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk,
773,3,Uthyrning och leasing av annan utrustning och andra maskiner och materiella tillgångar,
7731,4,Uthyrning och leasing av jordbruksmaskiner och jordbruksredskap,
77310,5,Uthyrning och leasing av jordbruksmaskiner och jordbruksredskap,
7732,4,Uthyrning och leasing av bygg- och anläggningsmaskiner,
77320,5,Uthyrning och leasing av bygg- och anläggningsmaskiner,
7733,4,"Uthyrning och leasing av kontorsmaskiner, kontorsutrustning och datorer",
77330,5,"Uthyrning och leasing av kontorsmaskiner, kontorsutrustning och datorer",
7734,4,Uthyrning och leasing av fartyg och båtar,
77340,5,Uthyrning och leasing av fartyg och båtar,
7735,4,Uthyrning och leasing av flygplan,
77350,5,Uthyrning och leasing av flygplan,
7739,4,Uthyrning och leasing av diverse övrig utrustning samt diverse övriga maskiner och materiella tillgångar,
77390,5,Uthyrning och leasing av diverse övrig utrustning samt diverse övriga maskiner och materiella tillgångar,
774,3,"Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk",
7740,4,"Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk",
77400,5,"Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk",
775,3,Förmedling avseende uthyrning och leasing av materiella tillgångar och icke-finansiella immateriella tillgångar,
7751,4,"Förmedling avseende uthyrning och leasing av personbilar, husbilar och släpfordon",
77510,5,"Förmedling avseende uthyrning och leasing av personbilar, husbilar och släpfordon",
7752,4,Förmedling avseende uthyrning och leasing av andra materiella tillgångar och icke-finansiella immateriella tillgångar,
77520,5,Förmedling avseende uthyrning och leasing av andra materiella tillgångar och icke-finansiella immateriella tillgångar,
78,2,"Arbetsförmedling, bemanning och annan personalrelaterad verksamhet",
781,3,Arbetsförmedling och rekrytering,
7810,4,Arbetsförmedling och rekrytering,
78100,5,Arbetsförmedling och rekrytering,
782,3,Personaluthyrning och annat tillhandahållande av personalfunktioner,
7820,4,Personaluthyrning och annat tillhandahållande av personalfunktioner,
78200,5,Personaluthyrning och annat tillhandahållande av personalfunktioner,
79,2,Resebyrå- och researrangörsverksamhet samt annan boknings- och reserelaterad verksamhet,
791,3,Resebyrå- och researrangörsverksamhet,
7911,4,Resebyråverksamhet,
79110,5,Resebyråverksamhet,
7912,4,Researrangemang,
79120,5,Researrangemang,
799,3,Turist- och bokningsverksamhet,
7990,4,Turist- och bokningsverksamhet,
79900,5,Turist- och bokningsverksamhet,
80,2,Säkerhets- och bevakningsverksamhet,
800,3,Säkerhets- och bevakningsverksamhet,
8001,4,Bevakningsverksamhet och privat säkerhetsverksamhet,
80010,5,Bevakningsverksamhet och privat säkerhetsverksamhet,
8009,4,Övrig säkerhetsverksamhet,
80090,5,Övrig säkerhetsverksamhet,
81,2,Fastighetsrelaterad stödverksamhet samt skötsel och underhåll av grönytor,
811,3,Fastighetsrelaterad stödverksamhet,
8110,4,Fastighetsrelaterad stödverksamhet,
81100,5,Fastighetsrelaterad stödverksamhet,
812,3,Rengöring och lokalvård,
8121,4,Lokalvård,
81210,5,Lokalvård,
8122,4,Annan rengöring och sotning av byggnader,
81220,5,Annan rengöring och sotning av byggnader,
8123,4,Annan rengöring,
81231,5,Renhållning av gator och vägar,
81239,5,Övrig rengöring som inte klassificerats på annat håll,
813,3,Skötsel och underhåll av grönytor,
8130,4,Skötsel och underhåll av grönytor,
81300,5,Skötsel och underhåll av grönytor,
82,2,Kontorstjänster och annan stödverksamhet till företag,
821,3,Kontorstjänster,
8210,4,Kontorstjänster,
82100,5,Kontorstjänster,
822,3,Callcenterverksamhet,
8220,4,Callcenterverksamhet,
82200,5,Callcenterverksamhet,
823,3,Arrangemang av kongresser och mässor,
8230,4,Arrangemang av kongresser och mässor,
82300,5,Arrangemang av kongresser och mässor,
824,3,Förmedling avseende övrig stödverksamhet till företag,
8240,4,Förmedling avseende övrig stödverksamhet till företag,
82401,5,Biljettförsäljningstjänster för evenemang,
82402,5,Övrig förmedling avseende stödverksamhet till företag som inte klassificerats på annat håll,
829,3,Övrig stödverksamhet till företag,
8291,4,Inkassoföretags och kreditupplysningsföretags verksamhet,
82910,5,Inkassoföretags och kreditupplysningsföretags verksamhet,
8292,4,Förpackningsverksamhet,
82920,5,Förpackningsverksamhet,
8299,4,Diverse övrig stödverksamhet till företag,
82990,5,Diverse övrig stödverksamhet till företag,
P,1,Offentlig förvaltning och försvar; obligatorisk socialförsäkring,
84,2,Offentlig förvaltning och försvar; obligatorisk socialförsäkring,
841,3,Offentlig förvaltning,
8411,4,Övergripande offentlig förvaltning,
84110,5,Övergripande offentlig förvaltning,
8412,4,"Offentlig förvaltning av vård, utbildning, kulturell verksamhet och annan samhällsverksamhet",
84121,5,Offentlig förvaltning av utbildning och kulturell verksamhet,
84122,5,"Offentlig förvaltning av vård, social trygghet och annan samhällsverksamhet",
8413,4,Offentlig förvaltning av näringslivsprogram,
84130,5,Offentlig förvaltning av näringslivsprogram,
842,3,Verksamheter inom offentlig förvaltning,
8421,4,Utrikesförvaltning,
84210,5,Utrikesförvaltning,
8422,4,Totalförsvar,
84220,5,Totalförsvar,
8423,4,Rättskipning,
84231,5,Fångvård,
84232,5,Rättsvård,
8424,4,Polisverksamhet,
84241,5,Polisväsende,
84242,5,Gränsbevakning och befolkningsskydd,
8425,4,Brand- och räddningsverksamhet,
84250,5,Brand- och räddningsverksamhet,
843,3,Obligatorisk socialförsäkring,
8430,4,Obligatorisk socialförsäkring,
84301,5,Folkpensionsanstaltens verksamhet,
84302,5,Obligatorisk arbetspensionsförsäkring,
84309,5,Övrig obligatorisk socialförsäkring,
Q,1,Utbildning,
85,2,Utbildning,
851,3,Förskoleutbildning,
8510,4,Förskoleutbildning,
85100,5,Förskoleutbildning,
852,3,Grundskoleutbildning,
8520,4,Grundskoleutbildning,
85200,5,Grundskoleutbildning,
853,3,Gymnasial och eftergymnasial utbildning vid annat än universitet eller högskola,
8531,4,Studieförberedande gymnasial utbildning,
85311,5,Utbildning på högre grundnivå,
85312,5,Gymnasieutbildning,
8532,4,Yrkesförberedande gymnasial utbildning,
85320,5,Yrkesförberedande gymnasial utbildning,
8533,4,Eftergymnasial utbildning vid annat än universitet eller högskola,
85330,5,Eftergymnasial utbildning vid annat än universitet eller högskola,
854,3,Universitets- eller högskoleutbildning,
8540,4,Universitets- eller högskoleutbildning,
85400,5,Universitets- eller högskoleutbildning,
855,3,Vuxenutbildning och övrig utbildning,
8551,4,Sport- och fritidsutbildning,
85510,5,Sport- och fritidsutbildning,
8552,4,Musik- och dansutbildning och övrig kulturutbildning,
85520,5,Musik- och dansutbildning och övrig kulturutbildning,
8553,4,Trafikskoleverksamhet,
85530,5,Trafikskoleverksamhet,
8559,4,Diverse övrig utbildning,
85591,5,Folkhögskolor och medborgarinstitut,
85592,5,Utbildningscentraler och studiecentraler,
85593,5,Språkskolor och språkinstitut,
85599,5,Övrig diverse utbildning som inte klassificerats på annat håll,
856,3,Stödverksamhet för utbildningsväsendet,
8561,4,Förmedling avseende kurser och övrig undervisning,
85610,5,Förmedling avseende kurser och övrig undervisning,
8569,4,Övrig stödverksamhet för utbildningsväsendet,
85690,5,Övrig stödverksamhet för utbildningsväsendet,
R,1,Vård och omsorg; social verksamhet,
86,2,Hälso- och sjukvård,
861,3,Sluten sjukvård,
8610,4,Sluten sjukvård,
86100,5,Sluten sjukvård,
862,3,"Öppen hälso- och sjukvård, tandvård",
8621,4,Allmänpraktiserande läkarverksamhet,
86210,5,Allmänpraktiserande läkarverksamhet,
8622,4,Specialistläkarverksamhet,
86220,5,Specialistläkarverksamhet,
8623,4,Tandläkarverksamhet,
86230,5,Tandläkarverksamhet,
869,3,Annan hälso- och sjukvård,
8691,4,Medicinsk laboratorieverksamhet och bilddiagnostik,
86910,5,Medicinsk laboratorieverksamhet och bilddiagnostik,
8692,4,Ambulanstransporter och ambulanssjukvård,
86920,5,Ambulanstransporter och ambulanssjukvård,
8693,4,"Psykologi- och psykoterapiverksamhet, utom läkare",
86930,5,"Psykologi- och psykoterapiverksamhet, utom läkare",
8694,4,Sjuksköterske- och barnmorskeverksamhet,
86940,5,Sjuksköterske- och barnmorskeverksamhet,
8695,4,Fysioterapeutisk verksamhet,
86950,5,Fysioterapeutisk verksamhet,
8696,4,"Traditionell, komplementär och alternativ medicin",
86960,5,"Traditionell, komplementär och alternativ medicin",
8697,4,"Förmedling avseende sjukvård, tandvård och annan hälso- och sjukvård",
86970,5,"Förmedling avseende sjukvård, tandvård och annan hälso- och sjukvård",
8699,4,Diverse övrig hälso- och sjukvård,
86990,5,Diverse övrig hälso- och sjukvård,
87,2,Vård och omsorg med boende,
871,3,Boende med sjuksköterskevård,
8710,4,Boende med sjuksköterskevård,
87100,5,Boende med sjuksköterskevård,
872,3,Boende med särskild service för personer med psykisk funktionsnedsättning eller missbruksproblem,
8720,4,Boende med särskild service för personer med psykisk funktionsnedsättning eller missbruksproblem,
87201,5,Inrättningar och boende med särskild service för personer med intellektuell funktionsnedsättning,
87202,5,Inrättningar och boende med särskild service för personer med psykisk funktionsnedsättning,
87203,5,Inrättningar och boende med särskild service för personer med missbruksproblem,
873,3,Vård och omsorg i särskilda boendeformer för äldre och personer med fysisk funktionsnedsättning,
8730,4,Vård och omsorg i särskilda boendeformer för äldre och personer med fysisk funktionsnedsättning,
87301,5,Vård och omsorg i särskilda boendeformer för äldre,
87302,5,Vård och omsorg i särskilda boendeformer för personer med fysisk funktionsnedsättning,
879,3,Annan vård och omsorg med boende,
8791,4,Förmedling avseende vård och omsorg med boende,
87910,5,Förmedling avseende vård och omsorg med boende,
8799,4,Diverse övrig vård och omsorg med boende,
87991,5,Inrättningar för barn och unga och professionell familjevård,
87992,5,Mödra- och skyddshem,
87999,5,Övriga diverse inrättningar och boenden som sociala insatser som inte klassificerats på annat håll,
88,2,Öppna sociala insatser,
881,3,Öppna sociala insatser för äldre och personer med funktionsnedsättning,
8810,4,Öppna sociala insatser för äldre och personer med funktionsnedsättning,
88101,5,Hemvård för äldre och personer med funktionsnedsättning,
88102,5,Dagverksamhet för äldre,
88103,5,Dag- och arbetsverksamhet för personer med funktionsnedsättning,
88109,5,Övriga öppna insatser för äldre och personer med funktionsnedsättning,
889,3,Andra öppna sociala insatser,
8891,4,Dagbarnvård,
88910,5,Dagbarnvård,
8899,4,Diverse övriga öppna sociala insatser,
88991,5,Dag- och arbetsverksamhet för andra än äldre och personer med funktionsnedsättning,
88992,5,Öppen rehabilitering för personer med missbruksproblem,
88999,5,Övriga diverse öppna sociala insatser som inte klassificerats på annat håll,
S,1,"Kultur, idrott och fritid",
90,2,Konstnärligt skapande och scenkonst,
901,3,Konstnärligt skapande,
9011,4,Litterärt skapande och musikkomposition,
90110,5,Litterärt skapande och musikkomposition,
9012,4,Bildkonst,
90120,5,Bildkonst,
9013,4,Annat konstnärligt skapande,
90130,5,Annat konstnärligt skapande,
902,3,Scenkonst,
9020,4,Scenkonst,
90201,5,Teaterkonst,
90202,5,Musikkonst,
90203,5,Dans- och cirkuskonst,
90209,5,Övrig scenkonst,
903,3,Stödverksamhet avseende konstnärligt skapande och scenkonst,
9031,4,"Drift av teatrar, konserthus o.d.",
90310,5,"Drift av teatrar, konserthus o.d.",
9039,4,Annan stödverksamhet avseende konstnärligt skapande och scenkonst,
90391,5,Anordnande av liveevenemang inom konst och kultur,
90392,5,Tekniska tjänster för liveevenemang inom konst och kultur,
91,2,"Biblioteks-, arkiv- och museiverksamhet m.m.",
911,3,Biblioteks- och arkivverksamhet,
