sourceCode,sourceName,targetCode,targetName,distributionSourceToTarget,distributionTargetToSource,
47599,Specialiserad butikshandel med hushållsartiklar som inte klassificerats på annat håll,47555,"Övrig detaljhandel med bestick, kärl och hushållsartiklar",1,2,
476,Specialiserad butikshandel med kultur- och fritidsartiklar,479,Förmedling avseende detaljhandel,2,2,
476,Specialiserad butikshandel med kultur- och fritidsartiklar,476,Detaljhandel med kultur- och fritidsartiklar,2,2,
4761,Specialiserad butikshandel med böcker,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4761,Specialiserad butikshandel med böcker,4761,Detaljhandel med böcker,2,2,
47610,Specialiserad butikshandel med böcker,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47610,Specialiserad butikshandel med böcker,47610,Detaljhandel med böcker,1,1,
4762,Specialiserad butikshandel med tidningar och kontorsförbrukningsvaror,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4762,Specialiserad butikshandel med tidningar och kontorsförbrukningsvaror,4762,"Detaljhandel med tidningar, tidskrifter och kontorsförbrukningsvaror",2,2,
47621,Specialiserad butikshandel med pappers- och kontorsmaterial,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47621,Specialiserad butikshandel med pappers- och kontorsmaterial,47620,"Detaljhandel med tidningar, tidskrifter och kontorsförbrukningsvaror",1,2,
47622,Specialiserad butikshandel med tidskrifter och tidningar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47622,Specialiserad butikshandel med tidskrifter och tidningar,47620,"Detaljhandel med tidningar, tidskrifter och kontorsförbrukningsvaror",1,2,
4763,Specialiserad butikshandel med inspelade och oinspelade band och skivor för musik och bild,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4763,Specialiserad butikshandel med inspelade och oinspelade band och skivor för musik och bild,4769,Detaljhandel med övriga kultur- och fritidsartiklar,2,2,
47630,Specialiserad butikshandel med inspelade och oinspelade band och skivor för musik och bild,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47630,Specialiserad butikshandel med inspelade och oinspelade band och skivor för musik och bild,47699,Övrig detaljhandel med kultur- och fritidsartiklar som inte klassificerats på annat håll,1,2,
4764,Specialiserad butikshandel med sport- och fritidsartiklar,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4764,Specialiserad butikshandel med sport- och fritidsartiklar,4763,Detaljhandel med sport- och fritidsartiklar,2,2,
47641,Specialiserad butikshandel med sportartiklar och cyklar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47641,Specialiserad butikshandel med sportartiklar och cyklar,47632,Detaljhandel med cyklar och övriga sport- och fritidsartiklar,1,2,
47642,Specialiserad butikshandel med båtar och båttillbehör,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47642,Specialiserad butikshandel med båtar och båttillbehör,47631,Detaljhandel med båtar och båttillbehör,1,1,
4765,Specialiserad butikshandel med spel och leksaker,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4765,Specialiserad butikshandel med spel och leksaker,4764,Detaljhandel med spel och leksaker,2,2,
47650,Specialiserad butikshandel med spel och leksaker,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47650,Specialiserad butikshandel med spel och leksaker,47640,Detaljhandel med spel och leksaker,1,1,
477,Övrig specialiserad butikshandel med hushållsvaror,479,Förmedling avseende detaljhandel,2,2,
477,Övrig specialiserad butikshandel med hushållsvaror,477,Detaljhandel med andra hushållsvaror,2,2,
477,Övrig specialiserad butikshandel med hushållsvaror,476,Detaljhandel med kultur- och fritidsartiklar,2,2,
477,Övrig specialiserad butikshandel med hushållsvaror,475,Detaljhandel med heminredningsartiklar och husgeråd,2,2,
4771,Specialiserad butikshandel med kläder,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4771,Specialiserad butikshandel med kläder,4771,Detaljhandel med kläder,2,2,
47711,Specialiserad butikshandel med damkläder,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47711,Specialiserad butikshandel med damkläder,47711,Specialiserad detaljhandel med kläder,1,2,
47712,Specialiserad butikshandel med herrkläder,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47712,Specialiserad butikshandel med herrkläder,47711,Specialiserad detaljhandel med kläder,1,2,
47713,Specialiserad butikshandel med barnkläder,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47713,Specialiserad butikshandel med barnkläder,47711,Specialiserad detaljhandel med kläder,1,2,
47714,Specialiserad butikshandel med pälsvaror och läderkläder,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47714,Specialiserad butikshandel med pälsvaror och läderkläder,47711,Specialiserad detaljhandel med kläder,1,2,
47715,Specialiserad butikshandel med mössor och hattar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47715,Specialiserad butikshandel med mössor och hattar,47711,Specialiserad detaljhandel med kläder,1,2,
47719,Allmän detaljhandel med kläder,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47719,Allmän detaljhandel med kläder,47712,Detaljhandel med kläder utan specialisering på en viss produktgrupp,1,2,
4772,Specialiserad butikshandel med skodon och lädervaror,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4772,Specialiserad butikshandel med skodon och lädervaror,4772,Detaljhandel med skodon och lädervaror,2,2,
47721,Specialiserad butikshandel med skodon,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47721,Specialiserad butikshandel med skodon,47721,Detaljhandel med skodon,1,1,
47722,Specialiserad butikshandel med väskor,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47722,Specialiserad butikshandel med väskor,47722,Detaljhandel med lädervaror,1,2,
4773,Apotekshandel,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4773,Apotekshandel,4773,Detaljhandel med apoteksvaror,2,2,
47730,Apotekshandel,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47730,Apotekshandel,47730,Detaljhandel med apoteksvaror,1,2,
4774,Specialiserad butikshandel med sjukvårdsartiklar,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4774,Specialiserad butikshandel med sjukvårdsartiklar,4774,Detaljhandel med medicinska och ortopediska artiklar,2,2,
47740,Specialiserad butikshandel med sjukvårdsartiklar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47740,Specialiserad butikshandel med sjukvårdsartiklar,47742,Övrig detaljhandel med medicinska och ortopediska artiklar,1,2,
4775,Specialiserad butikshandel med kosmetika och hygienartiklar,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4775,Specialiserad butikshandel med kosmetika och hygienartiklar,4775,Detaljhandel med kosmetika och hygienartiklar,2,2,
47750,Specialiserad butikshandel med kosmetika och hygienartiklar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47750,Specialiserad butikshandel med kosmetika och hygienartiklar,47750,Detaljhandel med kosmetika och hygienartiklar,1,1,
4776,"Specialiserad butikshandel med blommor och andra växter, frön, gödselmedel, sällskapsdjur och mat till sällskapsdjur",4792,Förmedling avseende specialiserad detaljhandel,2,2,
4776,"Specialiserad butikshandel med blommor och andra växter, frön, gödselmedel, sällskapsdjur och mat till sällskapsdjur",4776,"Detaljhandel med blommor och andra växter, gödselmedel samt små sällskapsdjur och sällskapsdjursfoder",2,2,
47761,Detaljhandel med blommor,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47761,Detaljhandel med blommor,47761,Detaljhandel med blommor och prydnadsväxter,1,2,
47762,Blomsterkiosker,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47762,Blomsterkiosker,47761,Detaljhandel med blommor och prydnadsväxter,1,2,
47763,Specialiserad butikshandel med trädgårdsartiklar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47763,Specialiserad butikshandel med trädgårdsartiklar,47762,Övrig detaljhandel med växter och gödselmedel,1,2,
47764,"Specialiserad butikshandel med sällskapsdjur, mat och tillbehör till dem",47920,Förmedling avseende specialiserad detaljhandel,2,2,
47764,"Specialiserad butikshandel med sällskapsdjur, mat och tillbehör till dem",47763,Detaljhandel med sällskapsdjur och sällskapsdjursfoder,1,2,
4777,"Specialiserad butikshandel med ur, guldsmedsvaror och smycken",4792,Förmedling avseende specialiserad detaljhandel,2,2,
4777,"Specialiserad butikshandel med ur, guldsmedsvaror och smycken",4777,"Detaljhandel med ur, guldsmedsvaror och smycken",2,2,
47770,"Specialiserad butikshandel med ur, guldsmedsvaror och smycken",47920,Förmedling avseende specialiserad detaljhandel,2,2,
47770,"Specialiserad butikshandel med ur, guldsmedsvaror och smycken",47770,"Detaljhandel med ur, guldsmedsvaror och smycken",1,2,
4778,Annan specialiserad butikshandel,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4778,Annan specialiserad butikshandel,4778,Detaljhandel med andra nya varor,2,2,
4778,Annan specialiserad butikshandel,4774,Detaljhandel med medicinska och ortopediska artiklar,2,2,
4778,Annan specialiserad butikshandel,4769,Detaljhandel med övriga kultur- och fritidsartiklar,2,2,
4778,Annan specialiserad butikshandel,4763,Detaljhandel med sport- och fritidsartiklar,2,2,
4778,Annan specialiserad butikshandel,4755,"Detaljhandel med möbler, belysningsartiklar, bordsartiklar och hushållsartiklar",2,2,
47781,Konstaffärer,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47781,Konstaffärer,47691,Konstaffärer,1,1,
47782,Specialiserad butikshandel med fotoartiklar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47782,Specialiserad butikshandel med fotoartiklar,47781,Detaljhandel med fotografisk utrustning,1,2,
47783,Specialiserad butikshandel med optiska artiklar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47783,Specialiserad butikshandel med optiska artiklar,47782,Övrig detaljhandel med nya varor som inte klassificerats på annat håll,2,2,
47783,Specialiserad butikshandel med optiska artiklar,47741,Detaljhandel med optiska medicinska artiklar,1,2,
47784,Specialiserad butikshandel med barnvagnar och -tillbehör,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47784,Specialiserad butikshandel med barnvagnar och -tillbehör,47553,Detaljhandel med småbarnsutrustning,1,2,
47785,Specialiserad butikshandel med presentartiklar och hobbyartiklar,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47785,Specialiserad butikshandel med presentartiklar och hobbyartiklar,47782,Övrig detaljhandel med nya varor som inte klassificerats på annat håll,2,2,
47785,Specialiserad butikshandel med presentartiklar och hobbyartiklar,47699,Övrig detaljhandel med kultur- och fritidsartiklar som inte klassificerats på annat håll,2,2,
47789,Annan specialiserad butikshandel med nya varor,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47789,Annan specialiserad butikshandel med nya varor,47782,Övrig detaljhandel med nya varor som inte klassificerats på annat håll,2,2,
47789,Annan specialiserad butikshandel med nya varor,47699,Övrig detaljhandel med kultur- och fritidsartiklar som inte klassificerats på annat håll,2,2,
47789,Annan specialiserad butikshandel med nya varor,47632,Detaljhandel med cyklar och övriga sport- och fritidsartiklar,2,2,
4779,Butikshandel med antikviteter och andra begagnade varor,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4779,Butikshandel med antikviteter och andra begagnade varor,4791,Förmedling avseende icke-specialiserad detaljhandel,2,2,
4779,Butikshandel med antikviteter och andra begagnade varor,4779,Detaljhandel med antikviteter och andra begagnade varor,2,2,
47791,Antikvitetsaffärer,47791,Detaljhandel med antikviteter,0,2,
47792,Antikvariat,47792,Detaljhandel med gamla och begagnade böcker,0,2,
47793,Auktionskammare,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47793,Auktionskammare,47910,Förmedling avseende icke-specialiserad detaljhandel,2,2,
47793,Auktionskammare,47799,Övrig detaljhandel med begagnade varor,2,2,
47799,Specialiserad butikshandel med andra begagnade varor,47799,Övrig detaljhandel med begagnade varor,2,2,
47799,Specialiserad butikshandel med andra begagnade varor,47793,Detaljhandel med begagnade kläder och accessoarer,2,2,
478,Torg- och marknadshandel,477,Detaljhandel med andra hushållsvaror,2,2,
478,Torg- och marknadshandel,476,Detaljhandel med kultur- och fritidsartiklar,2,2,
478,Torg- och marknadshandel,475,Detaljhandel med heminredningsartiklar och husgeråd,2,2,
478,Torg- och marknadshandel,474,Detaljhandel med informations- och kommunikationsutrustning,2,2,
478,Torg- och marknadshandel,472,"Detaljhandel med livsmedel, drycker och tobak",2,2,
478,Torg- och marknadshandel,471,Detaljhandel med brett sortiment,2,2,
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak",4727,Detaljhandel med andra livsmedel,2,2,
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak",4726,Detaljhandel med tobaksvaror,2,2,
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak",4725,Detaljhandel med drycker,2,2,
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak",4724,"Detaljhandel med bröd, konditorivaror och konfektyrer",2,2,
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak",4723,"Detaljhandel med fisk, skal- och blötdjur",2,2,
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak",4722,Detaljhandel med kött och charkuterier,2,2,
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak",4721,Detaljhandel med frukt och grönsaker,2,2,
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak",4711,"Detaljhandel med brett sortiment, mest livsmedel, drycker och tobak",2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47279,Övrig detaljhandel med livsmedel som inte klassificerats på annat håll,2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47271,Detaljhandel med naturprodukter,2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47260,Detaljhandel med tobaksvaror,2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47250,Detaljhandel med drycker,2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47240,"Detaljhandel med bröd, konditorivaror och konfektyrer",2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47230,"Detaljhandel med fisk, skal- och blötdjur",2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47220,Detaljhandel med kött och charkuterier,2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47210,Detaljhandel med frukt och grönsaker,2,2,
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak",47110,"Detaljhandel med brett sortiment, mest livsmedel, drycker och tobak",2,2,
4782,"Torg- och marknadshandel med textilier, kläder och skodon",4779,Detaljhandel med antikviteter och andra begagnade varor,2,2,
4782,"Torg- och marknadshandel med textilier, kläder och skodon",4772,Detaljhandel med skodon och lädervaror,2,2,
4782,"Torg- och marknadshandel med textilier, kläder och skodon",4771,Detaljhandel med kläder,2,2,
4782,"Torg- och marknadshandel med textilier, kläder och skodon",4751,Detaljhandel med textilier,2,2,
4782,"Torg- och marknadshandel med textilier, kläder och skodon",4712,Annan detaljhandel med brett sortiment,2,2,
47820,"Torg- och marknadshandel med textilier, kläder och skodon",47793,Detaljhandel med begagnade kläder och accessoarer,2,2,
47820,"Torg- och marknadshandel med textilier, kläder och skodon",47722,Detaljhandel med lädervaror,2,2,
47820,"Torg- och marknadshandel med textilier, kläder och skodon",47721,Detaljhandel med skodon,2,2,
47820,"Torg- och marknadshandel med textilier, kläder och skodon",47712,Detaljhandel med kläder utan specialisering på en viss produktgrupp,2,2,
47820,"Torg- och marknadshandel med textilier, kläder och skodon",47711,Specialiserad detaljhandel med kläder,2,2,
47820,"Torg- och marknadshandel med textilier, kläder och skodon",47512,Specialiserad detaljhandel med garner och handarbetstillbehör,2,2,
47820,"Torg- och marknadshandel med textilier, kläder och skodon",47511,Detaljhandel med tyger,2,2,
47820,"Torg- och marknadshandel med textilier, kläder och skodon",47120,Annan detaljhandel med brett sortiment,2,2,
4789,Torg- och marknadshandel med övriga varor,4779,Detaljhandel med antikviteter och andra begagnade varor,2,2,
4789,Torg- och marknadshandel med övriga varor,4778,Detaljhandel med andra nya varor,2,2,
4789,Torg- och marknadshandel med övriga varor,4777,"Detaljhandel med ur, guldsmedsvaror och smycken",2,2,
4789,Torg- och marknadshandel med övriga varor,4776,"Detaljhandel med blommor och andra växter, gödselmedel samt små sällskapsdjur och sällskapsdjursfoder",2,2,
4789,Torg- och marknadshandel med övriga varor,4775,Detaljhandel med kosmetika och hygienartiklar,2,2,
4789,Torg- och marknadshandel med övriga varor,4774,Detaljhandel med medicinska och ortopediska artiklar,2,2,
4789,Torg- och marknadshandel med övriga varor,4769,Detaljhandel med övriga kultur- och fritidsartiklar,2,2,
4789,Torg- och marknadshandel med övriga varor,4764,Detaljhandel med spel och leksaker,2,2,
4789,Torg- och marknadshandel med övriga varor,4763,Detaljhandel med sport- och fritidsartiklar,2,2,
4789,Torg- och marknadshandel med övriga varor,4762,"Detaljhandel med tidningar, tidskrifter och kontorsförbrukningsvaror",2,2,
4789,Torg- och marknadshandel med övriga varor,4761,Detaljhandel med böcker,2,2,
4789,Torg- och marknadshandel med övriga varor,4755,"Detaljhandel med möbler, belysningsartiklar, bordsartiklar och hushållsartiklar",2,2,
4789,Torg- och marknadshandel med övriga varor,4754,Detaljhandel med elektriska hushållsmaskiner och hushållsapparater,2,2,
4789,Torg- och marknadshandel med övriga varor,4753,Detaljhandel med mattor och inredningstextilier,2,2,
4789,Torg- och marknadshandel med övriga varor,4752,Detaljhandel med bygg- och järnvaror samt färg och glas,2,2,
4789,Torg- och marknadshandel med övriga varor,4740,Detaljhandel med informations- och kommunikationsutrustning,2,2,
4789,Torg- och marknadshandel med övriga varor,4712,Annan detaljhandel med brett sortiment,2,2,
47890,Torg- och marknadshandel med övriga varor,47799,Övrig detaljhandel med begagnade varor,2,2,
47890,Torg- och marknadshandel med övriga varor,47793,Detaljhandel med begagnade kläder och accessoarer,2,2,
47890,Torg- och marknadshandel med övriga varor,47792,Detaljhandel med gamla och begagnade böcker,2,2,
47890,Torg- och marknadshandel med övriga varor,47791,Detaljhandel med antikviteter,2,2,
47890,Torg- och marknadshandel med övriga varor,47782,Övrig detaljhandel med nya varor som inte klassificerats på annat håll,2,2,
47890,Torg- och marknadshandel med övriga varor,47781,Detaljhandel med fotografisk utrustning,2,2,
47890,Torg- och marknadshandel med övriga varor,47770,"Detaljhandel med ur, guldsmedsvaror och smycken",2,2,
47890,Torg- och marknadshandel med övriga varor,47763,Detaljhandel med sällskapsdjur och sällskapsdjursfoder,2,2,
47890,Torg- och marknadshandel med övriga varor,47762,Övrig detaljhandel med växter och gödselmedel,2,2,
47890,Torg- och marknadshandel med övriga varor,47761,Detaljhandel med blommor och prydnadsväxter,2,2,
47890,Torg- och marknadshandel med övriga varor,47750,Detaljhandel med kosmetika och hygienartiklar,2,2,
47890,Torg- och marknadshandel med övriga varor,47742,Övrig detaljhandel med medicinska och ortopediska artiklar,2,2,
47890,Torg- och marknadshandel med övriga varor,47741,Detaljhandel med optiska medicinska artiklar,2,2,
47890,Torg- och marknadshandel med övriga varor,47699,Övrig detaljhandel med kultur- och fritidsartiklar som inte klassificerats på annat håll,2,2,
47890,Torg- och marknadshandel med övriga varor,47691,Konstaffärer,2,2,
47890,Torg- och marknadshandel med övriga varor,47640,Detaljhandel med spel och leksaker,2,2,
47890,Torg- och marknadshandel med övriga varor,47632,Detaljhandel med cyklar och övriga sport- och fritidsartiklar,2,2,
47890,Torg- och marknadshandel med övriga varor,47631,Detaljhandel med båtar och båttillbehör,2,2,
47890,Torg- och marknadshandel med övriga varor,47620,"Detaljhandel med tidningar, tidskrifter och kontorsförbrukningsvaror",2,2,
47890,Torg- och marknadshandel med övriga varor,47610,Detaljhandel med böcker,2,2,
47890,Torg- och marknadshandel med övriga varor,47555,"Övrig detaljhandel med bestick, kärl och hushållsartiklar",2,2,
47890,Torg- och marknadshandel med övriga varor,47554,"Detaljhandel med bestick, kärl och hushållsartiklar av gummi och plast",2,2,
47890,Torg- och marknadshandel med övriga varor,47553,Detaljhandel med småbarnsutrustning,2,2,
47890,Torg- och marknadshandel med övriga varor,47552,Detaljhandel med belysningsartiklar,2,2,
47890,Torg- och marknadshandel med övriga varor,47551,Detaljhandel med möbler,2,2,
47890,Torg- och marknadshandel med övriga varor,47540,Detaljhandel med elektriska hushållsmaskiner och hushållsapparater,2,2,
47890,Torg- och marknadshandel med övriga varor,47532,Detaljhandel med vägg- och golvbeläggningar,2,2,
47890,Torg- och marknadshandel med övriga varor,47531,Detaljhandel med mattor och gardiner,2,2,
47890,Torg- och marknadshandel med övriga varor,47529,Övrig specialiserad detaljhandel med bygg- och järnvaror samt glas,2,2,
47890,Torg- och marknadshandel med övriga varor,47523,Detaljhandel med köksinredningar och sanitetsgods,2,2,
47890,Torg- och marknadshandel med övriga varor,47522,Detaljhandel med målarfärg,2,2,
47890,Torg- och marknadshandel med övriga varor,47521,Detaljhandel med bygg- och järnvaror utan specialisering på en viss produktgrupp,2,2,
47890,Torg- och marknadshandel med övriga varor,47400,Detaljhandel med informations- och kommunikationsutrustning,2,2,
47890,Torg- och marknadshandel med övriga varor,47120,Annan detaljhandel med brett sortiment,2,2,
479,"Detaljhandel, ej i butik, på torg eller marknad",603,Nyhetsförmedling och annan distribution av medieinnehåll,2,2,
479,"Detaljhandel, ej i butik, på torg eller marknad",479,Förmedling avseende detaljhandel,2,2,
479,"Detaljhandel, ej i butik, på torg eller marknad",477,Detaljhandel med andra hushållsvaror,2,2,
479,"Detaljhandel, ej i butik, på torg eller marknad",476,Detaljhandel med kultur- och fritidsartiklar,2,2,
479,"Detaljhandel, ej i butik, på torg eller marknad",475,Detaljhandel med heminredningsartiklar och husgeråd,2,2,
479,"Detaljhandel, ej i butik, på torg eller marknad",474,Detaljhandel med informations- och kommunikationsutrustning,2,2,
479,"Detaljhandel, ej i butik, på torg eller marknad",472,"Detaljhandel med livsmedel, drycker och tobak",2,2,
479,"Detaljhandel, ej i butik, på torg eller marknad",471,Detaljhandel med brett sortiment,2,2,
4791,Postorderhandel och detaljhandel på Internet,6039,Annan distribution av medieinnehåll,2,2,
4791,Postorderhandel och detaljhandel på Internet,4792,Förmedling avseende specialiserad detaljhandel,2,2,
4791,Postorderhandel och detaljhandel på Internet,4791,Förmedling avseende icke-specialiserad detaljhandel,2,2,
4791,Postorderhandel och detaljhandel på Internet,4779,Detaljhandel med antikviteter och andra begagnade varor,2,2,
4791,Postorderhandel och detaljhandel på Internet,4778,Detaljhandel med andra nya varor,2,2,
4791,Postorderhandel och detaljhandel på Internet,4777,"Detaljhandel med ur, guldsmedsvaror och smycken",2,2,
4791,Postorderhandel och detaljhandel på Internet,4776,"Detaljhandel med blommor och andra växter, gödselmedel samt små sällskapsdjur och sällskapsdjursfoder",2,2,
4791,Postorderhandel och detaljhandel på Internet,4775,Detaljhandel med kosmetika och hygienartiklar,2,2,
4791,Postorderhandel och detaljhandel på Internet,4774,Detaljhandel med medicinska och ortopediska artiklar,2,2,
4791,Postorderhandel och detaljhandel på Internet,4773,Detaljhandel med apoteksvaror,2,2,
4791,Postorderhandel och detaljhandel på Internet,4772,Detaljhandel med skodon och lädervaror,2,2,
4791,Postorderhandel och detaljhandel på Internet,4771,Detaljhandel med kläder,2,2,
4791,Postorderhandel och detaljhandel på Internet,4769,Detaljhandel med övriga kultur- och fritidsartiklar,2,2,
4791,Postorderhandel och detaljhandel på Internet,4764,Detaljhandel med spel och leksaker,2,2,
4791,Postorderhandel och detaljhandel på Internet,4763,Detaljhandel med sport- och fritidsartiklar,2,2,
4791,Postorderhandel och detaljhandel på Internet,4762,"Detaljhandel med tidningar, tidskrifter och kontorsförbrukningsvaror",2,2,
4791,Postorderhandel och detaljhandel på Internet,4761,Detaljhandel med böcker,2,2,
4791,Postorderhandel och detaljhandel på Internet,4755,"Detaljhandel med möbler, belysningsartiklar, bordsartiklar och hushållsartiklar",2,2,
4791,Postorderhandel och detaljhandel på Internet,4754,Detaljhandel med elektriska hushållsmaskiner och hushållsapparater,2,2,
4791,Postorderhandel och detaljhandel på Internet,4753,Detaljhandel med mattor och inredningstextilier,2,2,
4791,Postorderhandel och detaljhandel på Internet,4752,Detaljhandel med bygg- och järnvaror samt färg och glas,2,2,
4791,Postorderhandel och detaljhandel på Internet,4751,Detaljhandel med textilier,2,2,
4791,Postorderhandel och detaljhandel på Internet,4740,Detaljhandel med informations- och kommunikationsutrustning,2,2,
4791,Postorderhandel och detaljhandel på Internet,4727,Detaljhandel med andra livsmedel,2,2,
4791,Postorderhandel och detaljhandel på Internet,4726,Detaljhandel med tobaksvaror,2,2,
4791,Postorderhandel och detaljhandel på Internet,4725,Detaljhandel med drycker,2,2,
4791,Postorderhandel och detaljhandel på Internet,4724,"Detaljhandel med bröd, konditorivaror och konfektyrer",2,2,
4791,Postorderhandel och detaljhandel på Internet,4723,"Detaljhandel med fisk, skal- och blötdjur",2,2,
4791,Postorderhandel och detaljhandel på Internet,4722,Detaljhandel med kött och charkuterier,2,2,
4791,Postorderhandel och detaljhandel på Internet,4721,Detaljhandel med frukt och grönsaker,2,2,
4791,Postorderhandel och detaljhandel på Internet,4712,Annan detaljhandel med brett sortiment,2,2,
4791,Postorderhandel och detaljhandel på Internet,4711,"Detaljhandel med brett sortiment, mest livsmedel, drycker och tobak",2,2,
47911,"Postorderhandel och näthandel av böcker, musik- och videoband",60390,Annan distribution av medieinnehåll,2,2,
47911,"Postorderhandel och näthandel av böcker, musik- och videoband",47920,Förmedling avseende specialiserad detaljhandel,2,2,
47911,"Postorderhandel och näthandel av böcker, musik- och videoband",47910,Förmedling avseende icke-specialiserad detaljhandel,2,2,
47911,"Postorderhandel och näthandel av böcker, musik- och videoband",47699,Övrig detaljhandel med kultur- och fritidsartiklar som inte klassificerats på annat håll,2,2,
47911,"Postorderhandel och näthandel av böcker, musik- och videoband",47610,Detaljhandel med böcker,2,2,
47912,Postorderhandel och näthandel av kläder,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47912,Postorderhandel och näthandel av kläder,47910,Förmedling avseende icke-specialiserad detaljhandel,2,2,
47912,Postorderhandel och näthandel av kläder,47722,Detaljhandel med lädervaror,2,2,
47912,Postorderhandel och näthandel av kläder,47721,Detaljhandel med skodon,2,2,
47912,Postorderhandel och näthandel av kläder,47712,Detaljhandel med kläder utan specialisering på en viss produktgrupp,2,2,
47912,Postorderhandel och näthandel av kläder,47711,Specialiserad detaljhandel med kläder,2,2,
47912,Postorderhandel och näthandel av kläder,47531,Detaljhandel med mattor och gardiner,2,2,
47912,Postorderhandel och näthandel av kläder,47511,Detaljhandel med tyger,2,2,
47913,Postorderhandel och näthandel med brett sortiment,47910,Förmedling avseende icke-specialiserad detaljhandel,2,2,
47913,Postorderhandel och näthandel med brett sortiment,47120,Annan detaljhandel med brett sortiment,2,2,
47913,Postorderhandel och näthandel med brett sortiment,47110,"Detaljhandel med brett sortiment, mest livsmedel, drycker och tobak",2,2,
47919,Annan postorderhandel och näthandel,47920,Förmedling avseende specialiserad detaljhandel,2,2,
47919,Annan postorderhandel och näthandel,47910,Förmedling avseende icke-specialiserad detaljhandel,2,2,
47919,Annan postorderhandel och näthandel,47799,Övrig detaljhandel med begagnade varor,2,2,
47919,Annan postorderhandel och näthandel,47793,Detaljhandel med begagnade kläder och accessoarer,2,2,
47919,Annan postorderhandel och näthandel,47792,Detaljhandel med gamla och begagnade böcker,2,2,
47919,Annan postorderhandel och näthandel,47791,Detaljhandel med antikviteter,2,2,
47919,Annan postorderhandel och näthandel,47782,Övrig detaljhandel med nya varor som inte klassificerats på annat håll,2,2,
47919,Annan postorderhandel och näthandel,47781,Detaljhandel med fotografisk utrustning,2,2,
47919,Annan postorderhandel och näthandel,47770,"Detaljhandel med ur, guldsmedsvaror och smycken",2,2,
47919,Annan postorderhandel och näthandel,47763,Detaljhandel med sällskapsdjur och sällskapsdjursfoder,2,2,
47919,Annan postorderhandel och näthandel,47762,Övrig detaljhandel med växter och gödselmedel,2,2,
47919,Annan postorderhandel och näthandel,47761,Detaljhandel med blommor och prydnadsväxter,2,2,
