sourceCode;sourceName;targetCode;targetName;distributionSourceToTarget;distributionTargetToSource;
"'47532'";"Retail sale of wallpaper and floor covering";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47532'";"Retail sale of wallpaper and floor covering";"'47532'";"Retail sale of wall and floor coverings";1;2;
"'4754'";"Retail sale of electrical household appliances in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4754'";"Retail sale of electrical household appliances in specialised stores";"'4754'";"Retail sale of electrical household appliances";2;2;
"'47540'";"Retail sale of electrical household appliances in specialised stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47540'";"Retail sale of electrical household appliances in specialised stores";"'47540'";"Retail sale of electrical household appliances";1;2;
"'4759'";"Retail sale of furniture, lighting equipment and other household articles in specialised stores";"'8009'";"Security activities n.e.c.";2;2;
"'4759'";"Retail sale of furniture, lighting equipment and other household articles in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4759'";"Retail sale of furniture, lighting equipment and other household articles in specialised stores";"'4769'";"Retail sale of cultural and recreational goods n.e.c.";2;2;
"'4759'";"Retail sale of furniture, lighting equipment and other household articles in specialised stores";"'4755'";"Retail sale of furniture, lighting equipment, tableware and other household goods";2;2;
"'4759'";"Retail sale of furniture, lighting equipment and other household articles in specialised stores";"'4752'";"Retail sale of hardware, building materials, paints and glass";2;2;
"'47591'";"Retail sale of furniture";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47591'";"Retail sale of furniture";"'47551'";"Retail sale of furniture";1;1;
"'47592'";"Retail sale of electrical supplies and lighting";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47592'";"Retail sale of electrical supplies and lighting";"'47552'";"Retail sale of lighting equipment";1;2;
"'47593'";"Retail sale of rubber and plastic goods";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47593'";"Retail sale of rubber and plastic goods";"'47554'";"Retail sale of tableware and household goods made of rubber or plastic";1;2;
"'47594'";"Retail sale of household articles";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47594'";"Retail sale of household articles";"'47555'";"Retail sale of other tableware and household goods";1;2;
"'47595'";"Retail sale of musical equipment and supplies";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47595'";"Retail sale of musical equipment and supplies";"'47699'";"Retail sale of other cultural and recreational goods n.e.c.";1;2;
"'47596'";"Locksmiths and key cutters";"'80090'";"Security activities n.e.c.";2;2;
"'47596'";"Locksmiths and key cutters";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47596'";"Locksmiths and key cutters";"'47529'";"Other specialised retail sale of hardware, building materials and glass";1;2;
"'47599'";"Retail sale of household equipment n.e.c.";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47599'";"Retail sale of household equipment n.e.c.";"'47555'";"Retail sale of other tableware and household goods";1;2;
"'476'";"Retail sale of cultural and recreation goods in specialised stores";"'479'";"Intermediation service activities for retail sale";2;2;
"'476'";"Retail sale of cultural and recreation goods in specialised stores";"'476'";"Retail sale of cultural and recreation goods";2;2;
"'4761'";"Retail sale of books in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4761'";"Retail sale of books in specialised stores";"'4761'";"Retail sale of books";2;2;
"'47610'";"Retail sale of books in specialised stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47610'";"Retail sale of books in specialised stores";"'47610'";"Retail sale of books";1;1;
"'4762'";"Retail sale of newspapers and stationery in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4762'";"Retail sale of newspapers and stationery in specialised stores";"'4762'";"Retail sale of newspapers, and other periodical publications and stationery";2;2;
"'47621'";"Retail sale of stationary and office supplies";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47621'";"Retail sale of stationary and office supplies";"'47620'";"Retail sale of newspapers, and other periodical publications and stationery";1;2;
"'47622'";"Retail sale of journals and periodicals";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47622'";"Retail sale of journals and periodicals";"'47620'";"Retail sale of newspapers, and other periodical publications and stationery";1;2;
"'4763'";"Retail sale of music and video recordings in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4763'";"Retail sale of music and video recordings in specialised stores";"'4769'";"Retail sale of cultural and recreational goods n.e.c.";2;2;
"'47630'";"Retail sale of music and video recordings in specialised stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47630'";"Retail sale of music and video recordings in specialised stores";"'47699'";"Retail sale of other cultural and recreational goods n.e.c.";1;2;
"'4764'";"Retail sale of sporting equipment in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4764'";"Retail sale of sporting equipment in specialised stores";"'4763'";"Retail sale of sporting equipment";2;2;
"'47641'";"Retail sale of sports equipment and bicycles";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47641'";"Retail sale of sports equipment and bicycles";"'47632'";"Retail sale of bicycles and other sports equipment";1;2;
"'47642'";"Retail sale of boats and boating accessories";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47642'";"Retail sale of boats and boating accessories";"'47631'";"Retail sale of boats and boating accessories";1;1;
"'4765'";"Retail sale of games and toys in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4765'";"Retail sale of games and toys in specialised stores";"'4764'";"Retail sale of games and toys";2;2;
"'47650'";"Retail sale of games and toys in specialised stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47650'";"Retail sale of games and toys in specialised stores";"'47640'";"Retail sale of games and toys";1;1;
"'477'";"Retail sale of other goods in specialised stores";"'479'";"Intermediation service activities for retail sale";2;2;
"'477'";"Retail sale of other goods in specialised stores";"'477'";"Retail sale of other goods, except motor vehicles and motorcycles";2;2;
"'477'";"Retail sale of other goods in specialised stores";"'476'";"Retail sale of cultural and recreation goods";2;2;
"'477'";"Retail sale of other goods in specialised stores";"'475'";"Retail sale of other household equipment";2;2;
"'4771'";"Retail sale of clothing in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4771'";"Retail sale of clothing in specialised stores";"'4771'";"Retail sale of clothing";2;2;
"'47711'";"Retail sale of women's clothing";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47711'";"Retail sale of women's clothing";"'47711'";"Specialised retail sale of clothing and accessories";1;2;
"'47712'";"Retail sale of men's clothing";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47712'";"Retail sale of men's clothing";"'47711'";"Specialised retail sale of clothing and accessories";1;2;
"'47713'";"Retail sale of children's clothing";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47713'";"Retail sale of children's clothing";"'47711'";"Specialised retail sale of clothing and accessories";1;2;
"'47714'";"Retail sale of furs and leather clothing";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47714'";"Retail sale of furs and leather clothing";"'47711'";"Specialised retail sale of clothing and accessories";1;2;
"'47715'";"Retail sale of hats and caps";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47715'";"Retail sale of hats and caps";"'47711'";"Specialised retail sale of clothing and accessories";1;2;
"'47719'";"Retail sale of clothing in non-specialized stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47719'";"Retail sale of clothing in non-specialized stores";"'47712'";"Retail sale of clothing without specialisation on any specific product group";1;2;
"'4772'";"Retail sale of footwear and leather goods in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4772'";"Retail sale of footwear and leather goods in specialised stores";"'4772'";"Retail sale of footwear and leather goods";2;2;
"'47721'";"Retail sale of footwear";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47721'";"Retail sale of footwear";"'47721'";"Retail sale of footwear";1;1;
"'47722'";"Retail sale of bags";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47722'";"Retail sale of bags";"'47722'";"Retail sale of leather goods";1;2;
"'4773'";"Dispensing chemist in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4773'";"Dispensing chemist in specialised stores";"'4773'";"Retail sale of pharmaceutical products";2;2;
"'47730'";"Dispensing chemist in specialised stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47730'";"Dispensing chemist in specialised stores";"'47730'";"Retail sale of pharmaceutical products";1;2;
"'4774'";"Retail sale of medical and orthopaedic goods in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4774'";"Retail sale of medical and orthopaedic goods in specialised stores";"'4774'";"Retail sale of medical and orthopaedic goods";2;2;
"'47740'";"Retail sale of medical and orthopaedic goods in specialised stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47740'";"Retail sale of medical and orthopaedic goods in specialised stores";"'47742'";"Retail sale of other medical and orthopaedic goods";1;2;
"'4775'";"Retail sale of cosmetic and toilet articles in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4775'";"Retail sale of cosmetic and toilet articles in specialised stores";"'4775'";"Retail sale of cosmetic and toilet articles";2;2;
"'47750'";"Retail sale of cosmetic and toilet articles in specialised stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47750'";"Retail sale of cosmetic and toilet articles in specialised stores";"'47750'";"Retail sale of cosmetic and toilet articles";1;1;
"'4776'";"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4776'";"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores";"'4776'";"Retail sale of flowers, plants, fertilisers, pets and pet food";2;2;
"'47761'";"Retail sale of flowers";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47761'";"Retail sale of flowers";"'47761'";"Retail sale of flowers and ornamental plants";1;2;
"'47762'";"Flower kiosks";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47762'";"Flower kiosks";"'47761'";"Retail sale of flowers and ornamental plants";1;2;
"'47763'";"Retail sale of gardening goods and supplies";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47763'";"Retail sale of gardening goods and supplies";"'47762'";"Retail sale of other plants and fertilisers";1;2;
"'47764'";"Retail sale of pets, pet food and pet supplies";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47764'";"Retail sale of pets, pet food and pet supplies";"'47763'";"Retail sale of pets and pet food";1;2;
"'4777'";"Retail sale of watches and jewellery in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4777'";"Retail sale of watches and jewellery in specialised stores";"'4777'";"Retail sale of watches and jewellery";2;2;
"'47770'";"Retail sale of watches and jewellery in specialised stores";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47770'";"Retail sale of watches and jewellery in specialised stores";"'47770'";"Retail sale of watches and jewellery";1;2;
"'4778'";"Other retail sale of new goods in specialised stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4778'";"Other retail sale of new goods in specialised stores";"'4778'";"Retail sale of other new goods";2;2;
"'4778'";"Other retail sale of new goods in specialised stores";"'4774'";"Retail sale of medical and orthopaedic goods";2;2;
"'4778'";"Other retail sale of new goods in specialised stores";"'4769'";"Retail sale of cultural and recreational goods n.e.c.";2;2;
"'4778'";"Other retail sale of new goods in specialised stores";"'4763'";"Retail sale of sporting equipment";2;2;
"'4778'";"Other retail sale of new goods in specialised stores";"'4755'";"Retail sale of furniture, lighting equipment, tableware and other household goods";2;2;
"'47781'";"Retail sale of art; art gallery activities";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47781'";"Retail sale of art; art gallery activities";"'47691'";"Activities of commercial art galleries";1;1;
"'47782'";"Retail sale of photographic equipment; photography services";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47782'";"Retail sale of photographic equipment; photography services";"'47781'";"Retail sale of photographic goods";1;2;
"'47783'";"Retail sale of optical goods";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47783'";"Retail sale of optical goods";"'47782'";"Retail sale of other new goods n.e.c.";2;2;
"'47783'";"Retail sale of optical goods";"'47741'";"Retail sale of optical medical goods";1;2;
"'47784'";"Retail sale of perambulators and accessories";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47784'";"Retail sale of perambulators and accessories";"'47553'";"Retail sale of baby equipment";1;2;
"'47785'";"Retail sale of gift articles and hobby materials";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47785'";"Retail sale of gift articles and hobby materials";"'47782'";"Retail sale of other new goods n.e.c.";2;2;
"'47785'";"Retail sale of gift articles and hobby materials";"'47699'";"Retail sale of other cultural and recreational goods n.e.c.";2;2;
"'47789'";"Retail sale of other new goods";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47789'";"Retail sale of other new goods";"'47782'";"Retail sale of other new goods n.e.c.";2;2;
"'47789'";"Retail sale of other new goods";"'47699'";"Retail sale of other cultural and recreational goods n.e.c.";2;2;
"'47789'";"Retail sale of other new goods";"'47632'";"Retail sale of bicycles and other sports equipment";2;2;
"'4779'";"Retail sale of second-hand goods in stores";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4779'";"Retail sale of second-hand goods in stores";"'4791'";"Intermediation service activities for non-specialised retail sale";2;2;
"'4779'";"Retail sale of second-hand goods in stores";"'4779'";"Retail sale of second-hand goods";2;2;
"'47791'";"Antiques shops";"'47791'";"Retail sale of antiques";0;2;
"'47792'";"Second-hand bookshops";"'47792'";"Retail sale of second-hand books";0;2;
"'47793'";"Auction houses";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47793'";"Auction houses";"'47910'";"Intermediation service activities for non-specialised retail sale";2;2;
"'47793'";"Auction houses";"'47799'";"Retail sale of other second-hand goods";2;2;
"'47799'";"Retail sale of other second-hand goods in stores";"'47799'";"Retail sale of other second-hand goods";2;2;
"'47799'";"Retail sale of other second-hand goods in stores";"'47793'";"Retail sale of second-hand clothing and accessories";2;2;
"'478'";"Retail sale via stalls and markets";"'477'";"Retail sale of other goods, except motor vehicles and motorcycles";2;2;
"'478'";"Retail sale via stalls and markets";"'476'";"Retail sale of cultural and recreation goods";2;2;
"'478'";"Retail sale via stalls and markets";"'475'";"Retail sale of other household equipment";2;2;
"'478'";"Retail sale via stalls and markets";"'474'";"Retail sale of information and communication equipment";2;2;
"'478'";"Retail sale via stalls and markets";"'472'";"Retail sale of food, beverages and tobacco";2;2;
"'478'";"Retail sale via stalls and markets";"'471'";"Non-specialised retail sale";2;2;
"'4781'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'4727'";"Retail sale of other food";2;2;
"'4781'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'4726'";"Retail sale of tobacco products";2;2;
"'4781'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'4725'";"Retail sale of beverages";2;2;
"'4781'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'4724'";"Retail sale of bread, cake and confectionery";2;2;
"'4781'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'4723'";"Retail sale of fish, crustaceans and molluscs";2;2;
"'4781'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'4722'";"Retail sale of meat and meat products";2;2;
"'4781'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'4721'";"Retail sale of fruit and vegetables";2;2;
"'4781'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'4711'";"Non-specialised retail sale of predominately food, beverages or tobacco";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47279'";"Retail sale of other food n.e.c.";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47271'";"Retail sale of health food";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47260'";"Retail sale of tobacco products";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47250'";"Retail sale of beverages";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47240'";"Retail sale of bread, cake and confectionery";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47230'";"Retail sale of fish, crustaceans and molluscs";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47220'";"Retail sale of meat and meat products";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47210'";"Retail sale of fruit and vegetables";2;2;
"'47810'";"Retail sale via stalls and markets of food, beverages and tobacco products";"'47110'";"Non-specialised retail sale of predominately food, beverages or tobacco";2;2;
"'4782'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'4779'";"Retail sale of second-hand goods";2;2;
"'4782'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'4772'";"Retail sale of footwear and leather goods";2;2;
"'4782'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'4771'";"Retail sale of clothing";2;2;
"'4782'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'4751'";"Retail sale of textiles";2;2;
"'4782'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'4712'";"Other non-specialised retail sale";2;2;
"'47820'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'47793'";"Retail sale of second-hand clothing and accessories";2;2;
"'47820'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'47722'";"Retail sale of leather goods";2;2;
"'47820'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'47721'";"Retail sale of footwear";2;2;
"'47820'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'47712'";"Retail sale of clothing without specialisation on any specific product group";2;2;
"'47820'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'47711'";"Specialised retail sale of clothing and accessories";2;2;
"'47820'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'47512'";"Retail sale of yarns and needlework supplies";2;2;
"'47820'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'47511'";"Retail sale of fabrics";2;2;
"'47820'";"Retail sale via stalls and markets of textiles, clothing and footwear";"'47120'";"Other non-specialised retail sale";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4779'";"Retail sale of second-hand goods";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4778'";"Retail sale of other new goods";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4777'";"Retail sale of watches and jewellery";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4776'";"Retail sale of flowers, plants, fertilisers, pets and pet food";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4775'";"Retail sale of cosmetic and toilet articles";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4774'";"Retail sale of medical and orthopaedic goods";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4769'";"Retail sale of cultural and recreational goods n.e.c.";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4764'";"Retail sale of games and toys";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4763'";"Retail sale of sporting equipment";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4762'";"Retail sale of newspapers, and other periodical publications and stationery";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4761'";"Retail sale of books";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4755'";"Retail sale of furniture, lighting equipment, tableware and other household goods";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4754'";"Retail sale of electrical household appliances";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4753'";"Retail sale of carpets, rugs, wall and floor coverings";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4752'";"Retail sale of hardware, building materials, paints and glass";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4740'";"Retail sale of information and communication equipment";2;2;
"'4789'";"Retail sale via stalls and markets of other goods";"'4712'";"Other non-specialised retail sale";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47799'";"Retail sale of other second-hand goods";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47793'";"Retail sale of second-hand clothing and accessories";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47792'";"Retail sale of second-hand books";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47791'";"Retail sale of antiques";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47782'";"Retail sale of other new goods n.e.c.";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47781'";"Retail sale of photographic goods";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47770'";"Retail sale of watches and jewellery";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47763'";"Retail sale of pets and pet food";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47762'";"Retail sale of other plants and fertilisers";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47761'";"Retail sale of flowers and ornamental plants";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47750'";"Retail sale of cosmetic and toilet articles";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47742'";"Retail sale of other medical and orthopaedic goods";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47741'";"Retail sale of optical medical goods";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47699'";"Retail sale of other cultural and recreational goods n.e.c.";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47691'";"Activities of commercial art galleries";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47640'";"Retail sale of games and toys";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47632'";"Retail sale of bicycles and other sports equipment";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47631'";"Retail sale of boats and boating accessories";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47620'";"Retail sale of newspapers, and other periodical publications and stationery";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47610'";"Retail sale of books";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47555'";"Retail sale of other tableware and household goods";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47554'";"Retail sale of tableware and household goods made of rubber or plastic";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47553'";"Retail sale of baby equipment";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47552'";"Retail sale of lighting equipment";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47551'";"Retail sale of furniture";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47540'";"Retail sale of electrical household appliances";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47532'";"Retail sale of wall and floor coverings";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47531'";"Retail sale of carpets, rugs and curtains";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47529'";"Other specialised retail sale of hardware, building materials and glass";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47523'";"Retail sale of kitchen and sanitary fixtures";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47522'";"Retail sale of paints";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47521'";"Retail sale of hardware and building materials without specialisation on any specific product group";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47400'";"Retail sale of information and communication equipment";2;2;
"'47890'";"Retail sale via stalls and markets of other goods";"'47120'";"Other non-specialised retail sale";2;2;
"'479'";"Retail trade not in stores, stalls or markets";"'603'";"News agency and other content distribution activities";2;2;
"'479'";"Retail trade not in stores, stalls or markets";"'479'";"Intermediation service activities for retail sale";2;2;
"'479'";"Retail trade not in stores, stalls or markets";"'477'";"Retail sale of other goods, except motor vehicles and motorcycles";2;2;
"'479'";"Retail trade not in stores, stalls or markets";"'476'";"Retail sale of cultural and recreation goods";2;2;
"'479'";"Retail trade not in stores, stalls or markets";"'475'";"Retail sale of other household equipment";2;2;
"'479'";"Retail trade not in stores, stalls or markets";"'474'";"Retail sale of information and communication equipment";2;2;
"'479'";"Retail trade not in stores, stalls or markets";"'472'";"Retail sale of food, beverages and tobacco";2;2;
"'479'";"Retail trade not in stores, stalls or markets";"'471'";"Non-specialised retail sale";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'6039'";"Other content distribution activities";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4791'";"Intermediation service activities for non-specialised retail sale";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4779'";"Retail sale of second-hand goods";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4778'";"Retail sale of other new goods";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4777'";"Retail sale of watches and jewellery";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4776'";"Retail sale of flowers, plants, fertilisers, pets and pet food";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4775'";"Retail sale of cosmetic and toilet articles";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4774'";"Retail sale of medical and orthopaedic goods";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4773'";"Retail sale of pharmaceutical products";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4772'";"Retail sale of footwear and leather goods";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4771'";"Retail sale of clothing";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4769'";"Retail sale of cultural and recreational goods n.e.c.";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4764'";"Retail sale of games and toys";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4763'";"Retail sale of sporting equipment";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4762'";"Retail sale of newspapers, and other periodical publications and stationery";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4761'";"Retail sale of books";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4755'";"Retail sale of furniture, lighting equipment, tableware and other household goods";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4754'";"Retail sale of electrical household appliances";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4753'";"Retail sale of carpets, rugs, wall and floor coverings";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4752'";"Retail sale of hardware, building materials, paints and glass";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4751'";"Retail sale of textiles";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4740'";"Retail sale of information and communication equipment";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4727'";"Retail sale of other food";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4726'";"Retail sale of tobacco products";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4725'";"Retail sale of beverages";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4724'";"Retail sale of bread, cake and confectionery";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4723'";"Retail sale of fish, crustaceans and molluscs";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4722'";"Retail sale of meat and meat products";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4721'";"Retail sale of fruit and vegetables";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4712'";"Other non-specialised retail sale";2;2;
"'4791'";"Retail sale via mail order houses or via Internet";"'4711'";"Non-specialised retail sale of predominately food, beverages or tobacco";2;2;
"'47911'";"Retail sale of books, music and video recordings via mail order houses and net commerce";"'60390'";"Other content distribution activities";2;2;
"'47911'";"Retail sale of books, music and video recordings via mail order houses and net commerce";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47911'";"Retail sale of books, music and video recordings via mail order houses and net commerce";"'47910'";"Intermediation service activities for non-specialised retail sale";2;2;
"'47911'";"Retail sale of books, music and video recordings via mail order houses and net commerce";"'47699'";"Retail sale of other cultural and recreational goods n.e.c.";2;2;
