building_id,region,municipality,street,house_number,postal_code,latitude_wgs84,longitude_wgs84,building_use
1028598079,15,272,Hakalahdenkatu,52,67100,63.83549,23.153665,2
102859808A,15,272,Hakalahdenkatu,52,67100,63.835514,23.153885,2
102859809B,15,272,Rakennusmestarinkatu,5,67100,63.835818,23.154149,1
102859810C,15,272,Rakennusmestarinkatu,5,67100,63.835929,23.154256,2
102859811D,15,272,Kaustarinkatu,31,67100,63.836136,23.154635,1
102859811D,15,272,Rakennusmestarinkatu,3,67100,63.836136,23.154635,1
102859812E,15,272,Kaustarink,29,67100,63.835912,23.154971,1
102859814H,15,272,Kaustarinkatu,27,67100,63.83572,23.15518,1
102859815J,15,272,Kaustarinkatu,27,67100,63.835658,23.154558,2
102859817L,15,272,Hakalahdenkatu,50,67100,63.835186,23.154052,1
102859818M,15,272,Hakalahdenkatu,50,67100,63.83546,23.154544,1
102859819N,15,272,Hakalahdenkatu,50,67100,63.835284,23.15469,2
102859820P,15,272,Hakalahdenkatu,48,67100,63.835176,23.155031,1
102859821R,15,272,Hakalahdenkatu,48,67100,63.835238,23.154982,1
102859823T,15,272,Kaustarinkatu,25,67100,63.835559,23.155548,1
102859824U,15,272,Kaustarinkatu,25,67100,63.835329,23.155376,2
102859825V,15,272,Kaustarinkatu,23,67100,63.835171,23.15552,1
102859826W,15,272,Kaustarinkatu,23,67100,63.835364,23.155656,2
102859827X,15,272,Hakalahdenkatu,46,67100,63.835019,23.155195,1
102859828Y,15,272,Kaustarinkatu,21,67100,63.835118,23.156219,1
102859828Y,15,272,Peikkolinnankatu,12,67100,63.835118,23.156219,1
1028598290,15,272,Peikkolinnankatu,14,67100,63.83486,23.155624,1
1028598301,15,272,Peikkolinnankatu,14,67100,63.834729,23.155112,1
1028598312,15,272,Närvilänkatu,37,67100,63.836368,23.156578,1
1028598323,15,272,Kaustarinkatu,34,67100,63.835741,23.155992,1
1028598334,15,272,Närvilänkatu,35,67100,63.836109,23.157,1
1028598345,15,272,Kaustarinkatu,32,67100,63.835563,23.156403,1
1028598356,15,272,Närvilänkatu,33,67100,63.835842,23.157403,1
1028598367,15,272,Kaustarinkatu,30,67100,63.835347,23.156697,1
1028598378,15,272,Peikkolinnankatu,8b,67100,63.835567,23.157216,1
1028598389,15,272,Närvilänkatu,31,67100,63.835623,23.157636,1
1028598389,15,272,Peikkolinnankatu,8,67100,63.835623,23.157636,1
102859839A,15,272,Terminaalikatu,5,67700,63.831953,23.142691,2
102859840B,15,272,Terminaalikatu,9,67700,63.83285,23.141265,1
102859841C,15,272,Terminaalikatu,11,67700,63.833193,23.140302,2
102859842D,15,272,Mottisenkatu,1,67700,63.831976,23.148589,2
102859843E,15,272,Mottisenkatu,3,67700,63.831938,23.150202,2
102859844F,15,272,Mottisenkatu,8,67700,63.83123,23.152273,2
102859845H,15,272,Mottisenkatu,2,67700,63.83125,23.147651,1
102859847K,15,272,Mottisenkatu,4,67700,63.831235,23.148772,1
102859848L,15,272,Mottisenkatu,6,67700,63.831222,23.150646,1
102859850N,15,272,Kauppakaari,3,67600,63.829633,23.152369,1
102859851P,15,272,Heinolankaari,7,67600,63.827956,23.154857,1
102859852R,15,272,Heinolankaari,7,67600,63.828028,23.15385,2
102859854T,15,272,Asentajantie,1,67600,63.824663,23.159783,2
102859855U,15,272,Asentajantie,3,67600,63.824604,23.158916,2
102859856V,15,272,Asentajantie,9,67600,63.825033,23.156477,2
102859857W,15,272,Asentajantie,11,67600,63.825292,23.156075,2
102859858X,15,272,Asentajantie,17,67100,63.826381,23.156802,2
102859859Y,15,272,Asentajantie,19,67600,63.826589,23.157526,2
1028598611,15,272,Mestarintie,5,67600,63.823975,23.159938,2
1028598622,15,272,Asentajantie,15,67600,63.825913,23.155116,2
1028598633,15,272,Heinolankaari,14,67600,63.826871,23.155962,1
1028598644,15,272,Heinolankaari,12,67600,63.826649,23.154384,1
1028598655,15,272,Heinolankaari,8,67600,63.827427,23.151897,1
1028598666,15,272,Asentajantie,5,67600,63.824304,23.157797,2
1028598677,15,272,Heinolankaari,10,67600,63.826585,23.152664,1
1028598677,15,272,Koppisentie,5,67600,63.826585,23.152664,1
1028598688,15,272,Asentajantie,10,67100,63.825839,23.158381,2
1028598699,15,272,Asentajantie,2,67600,63.825132,23.158518,2
102859870A,15,272,Mestarintie,4,67600,63.824197,23.161209,2
102859871B,15,272,Mestarintie,6,67600,63.825788,23.16085,1
102859872C,15,272,Mestarintie,6,67600,63.826113,23.159219,1
102859873D,15,272,Heinolankaari,2,67600,63.829799,23.147483,1
102859874E,15,272,Heinolankaari,4,67600,63.828362,23.148209,1
102859875F,15,272,Koppisentie,2,67600,63.827346,23.149508,1
102859882P,15,272,Ouluntie,27,67100,63.84055,23.156353,1
102859883R,15,272,Ouluntie,27,67100,63.840819,23.15601,1
102859885T,15,272,Ouluntie,29,67100,63.840864,23.15635,2
102859886U,15,272,Ouluntie,29,67100,63.840658,23.156704,1
102859887V,15,272,Rauhankatu,3,67100,63.841161,23.156717,1
102859888W,15,272,Järvikatu,4,67100,63.840921,23.155467,1
102859889X,15,272,Järvikatu,4,67100,63.840973,23.155704,2
102859890Y,15,272,Rauhankatu,5,67100,63.841438,23.156313,1
1028598910,15,272,Järvikatu,6,67100,63.841212,23.155224,1
1028598921,15,272,Rauhankatu,7,67100,63.84166,23.156221,1
1028598932,15,272,Järvikatu,8,67100,63.841438,23.154969,1
1028598943,15,272,Järvikatu,8,67100,63.841363,23.155163,2
1028598954,15,272,Rauhankatu,9,67100,63.841933,23.156001,1
1028598965,15,272,Järvikatu,10,67100,63.841743,23.154581,1
1028598976,15,272,Rauhankatu,11,67100,63.842084,23.155593,1
1028598987,15,272,Rauhankatu,11,67100,63.84202,23.155195,1
1028598998,15,272,Holminkatu,27,67100,63.842371,23.155249,1
1028598998,15,272,Rauhankatu,13,67100,63.842371,23.155249,1
1028599009,15,272,Holminkatu,27,67100,63.842274,23.155282,2
102859901A,15,272,Holminkatu,29,67100,63.842259,23.154755,1
102859902B,15,272,Järvikatu,12a,67100,63.841911,23.154477,1
102859903C,15,272,Holminkatu,31,67100,63.842076,23.154291,1
102859904D,15,272,Holminkatu,31,67100,63.842104,23.154654,2
102859905E,15,272,Ouluntie,31,67100,63.840748,23.157038,1
102859906F,15,272,Ouluntie,31,67100,63.840808,23.157274,2
102862420K,15,272,Rimmintie,8,67410,63.856995,23.227614,1
102862447E,15,272,Rödsöntie,143,67400,63.869272,23.17535,1
1028663489,15,272,Runeberginkatu,43,67100,63.843553,23.141935,1
102866349A,15,272,Runeberginkatu,41,67100,63.843353,23.142166,1
102866350B,15,272,Runeberginkatu,39,67100,63.843151,23.142377,1
102866351C,15,272,Runeberginkatu,39,67100,63.843121,23.142239,2
102866352D,15,272,Banerinkatu,16,67100,63.844346,23.139668,1
102866352D,15,272,Tervanpolttajankatu,2,67100,63.844346,23.139668,1
102866353E,15,272,Tervanpolttajankatu,4,67100,63.84444,23.14049,1
102866354F,15,272,Antti Chydeniuksen katu,22,67100,63.842546,23.143946,1
102866355H,15,272,Runeberginkatu,30,67100,63.842932,23.143588,1
102866356J,15,272,Runeberginkatu,32,67100,63.843115,23.143359,1
102866357K,15,272,Runeberginkatu,34,67100,63.843306,23.143109,1
102866358L,15,272,Runeberginkatu,36,67100,63.843516,23.142917,1
102866359M,15,272,Runeberginkatu,38,67100,63.84371,23.142748,1
102866360N,15,272,Runeberginkatu,40,67100,63.843914,23.142333,1
102866361P,15,272,Välskärinkatu,15,67100,63.843225,23.146825,1
102866362R,15,272,Välskärinkatu,17,67100,63.843577,23.146207,1
102866363S,15,272,Välskärinkatu,19,67100,63.843751,23.146,1
102866364T,15,272,Välskärinkatu,23,67100,63.844513,23.144918,1
102866365U,15,272,Runeberginkatu,42,67100,63.844088,23.142126,1
102866366V,15,272,Runeberginkatu,44,67100,63.844248,23.142064,1
102866366V,15,272,Tervanpolttajankatu,1,67100,63.844248,23.142064,1
102866367W,15,272,Tervakuja,6,67100,63.844099,23.143204,1
102866368X,15,272,Tervakuja,4,67100,63.844295,23.14281,1
102866369Y,15,272,Tervakuja,2,67100,63.84448,23.142663,1
102866369Y,15,272,Tervanpolttajankatu,3,67100,63.84448,23.142663,1
1028663700,15,272,Tervakuja,12,67100,63.844389,23.144284,1
1028663711,15,272,Tervakuja,14,67100,63.844576,23.143912,1
1028663722,15,272,Tervakuja,16,67100,63.844752,23.143746,1
1028663722,15,272,Tervanpolttajankatu,7,67100,63.844752,23.143746,1
1028663733,15,272,Tervakuja,10c,67100,63.844171,23.144538,1
1028663744,15,272,Tervakuja,10b,67100,63.844101,23.144262,1
1028663755,15,272,Tervakuja,10a,67100,63.844042,23.144087,1
1028663766,15,272,Välskärinkatu,25,67100,63.844739,23.144602,1
1028663777,15,272,Välskärinkatu,27,67100,63.844931,23.144393,1
1028663799,15,272,Tervakuja,8a,67100,63.843841,23.1433,1
102866380A,15,272,Välskärinkatu,21,67100,63.8442,23.145287,1
102866381B,15,272,Tervanpolttajankatu,1,67100,63.845021,23.141734,1
102866381B,15,272,Tervanpolttajankatu,6,67100,63.845021,23.141734,1
102866382C,15,272,Välskärinkatu,16,67100,63.843139,23.147631,1
102866383D,15,272,Välskärinkatu,16,67100,63.843232,23.147741,2
102866384E,15,272,Välskärinkatu,18,67100,63.843409,23.147635,1
102866386H,15,272,Välskärinkatu,22,67100,63.843849,23.146964,1
102866387J,15,272,Horninkatu,2,67100,63.844294,23.146129,1
102866387J,15,272,Välskärinkatu,26,67100,63.844294,23.146129,1
102866388K,15,272,Horninkatu,4,67100,63.84429,23.146639,1
102866389L,15,272,Horninkatu,4,67100,63.844416,23.146662,2
102866390M,15,272,Matruusinkatu,3,67100,63.843926,23.147503,1
102866391N,15,272,Matruusinkatu,3,67100,63.844036,23.147895,1
102866392P,15,272,Matruusinkatu,1,67100,63.843498,23.148641,1
102866393R,15,272,Matruusinkatu,1,67100,63.843407,23.148246,1
102866394S,15,272,Horninkatu,6,67100,63.844466,23.147185,1
102866394S,15,272,Matruusinkatu,5,67100,63.844466,23.147185,1
102866395T,15,272,Horninkatu,5,67100,63.844848,23.146664,1
102866395T,15,272,Matruusinkatu,7,67100,63.844848,23.146664,1
102866396U,15,272,Horninkatu,1,67100,63.844722,23.145989,1
102866396U,15,272,Välskärinkatu,28,67100,63.844722,23.145989,1
102866397V,15,272,Välskärinkatu,28,67100,63.844618,23.145454,2
102866398W,15,272,Välskärinkatu,30,67100,63.844881,23.14554,1
102866399X,15,272,Välskärinkatu,30,67100,63.8449,23.145252,2
102866400Y,15,272,Tervanpolttajankatu,11,67100,63.845095,23.145144,1
1028664010,15,272,Tervanpolttajankatu,11,67100,63.845049,23.14513,2
1028664021,15,272,Tervanpolttajankatu,13,67100,63.845186,23.145539,1
1028664032,15,272,Matruusinkatu,13,67100,63.845373,23.146144,1
1028664043,15,272,Matruusinkatu,11,67100,63.845103,23.146466,1
1028664054,15,272,Matruusinkatu,11,67100,63.845008,23.14595,1
1028664065,15,272,Matruusinkatu,11,67100,63.845063,23.146655,2
1028664076,15,272,Matruusinkatu,11,67100,63.844843,23.147174,1
102866426T,15,272,Runeberginkatu,62,67100,63.846359,23.139677,1
102866427U,15,272,Runeberginkatu,62,67100,63.846054,23.140024,1
102866428V,15,272,Runeberginkatu,60,67100,63.845441,23.140617,1
102866429W,15,272,Runeberginkatu,60,67100,63.845616,23.140777,2
102866430X,15,272,Matruusinkatu,15,67100,63.845727,23.145587,1
102866431Y,15,272,Matruusinkatu,15,67100,63.845616,23.145826,2
102866431Y,15,272,Tervanpolttajankatu,18,67100,63.845616,23.145826,2
1028664320,15,272,Tervanpolttajankatu,16,67100,63.845632,23.145071,1
1028664331,15,272,Tervanpolttajankatu,16,67100,63.845417,23.14512,2
1028664342,15,272,Tervanpolttajankatu,14,67100,63.845495,23.144641,1
1028664353,15,272,Tervanpolttajankatu,14,67100,63.845317,23.144727,2
1028664364,15,272,Tervanpolttajankatu,12,67100,63.845401,23.144166,1
1028664375,15,272,Tervanpolttajankatu,12,67100,63.845375,23.143864,2
1028664386,15,272,Tervanpolttajankatu,12,67100,63.845197,23.144255,2
1028664397,15,272,Kotimetsäntie,5,67100,63.845722,23.144081,1
1028664408,15,272,Kotimetsäntie,5,67100,63.84566,23.143764,2
1028664419,15,272,Kotimetsäntie,3,67100,63.845808,23.144598,1
102866442A,15,272,Kotimetsäntie,3,67100,63.845798,23.144233,2
102866443B,15,272,Kotimetsäntie,1,67100,63.845955,23.145067,1
102866444C,15,272,Kotimetsäntie,1,67100,63.845902,23.144769,2
102866445D,15,272,Kotimetsäntie,2,67100,63.846259,23.145005,1
102866446E,15,272,Kotimetsäntie,2,67100,63.846172,23.145098,2
102866447F,15,272,Kotimetsäntie,4,67100,63.846224,23.144378,1
102866448H,15,272,Kotimetsäntie,4,67100,63.846078,23.144297,2
102866449J,15,272,Kotimetsäntie,6,67100,63.846237,23.143847,1
102866450K,15,272,Kotimetsäntie,6,67100,63.846035,23.143997,2
102866451L,15,272,Kotimetsäntie,8,67100,63.845939,23.143786,1
102866452M,15,272,Kotimetsäntie,8,67100,63.845797,23.143521,2
102866453N,15,272,Tervanpolttajankatu,10,67100,63.845209,23.143724,1
102866454P,15,272,Tervanpolttajankatu,10,67100,63.845408,23.143411,1
102866455R,15,272,Tervanpolttajankatu,8,67100,63.845037,23.14332,1
102866456S,15,272,Tervanpolttajankatu,8,67100,63.845227,23.143049,1
102866457T,15,272,Tervanpolttajankatu,8,67100,63.845464,23.142813,1
102866458U,15,272,Ilkantie,24,67100,63.847081,23.144139,1
102866459V,15,272,Ilkantie,24,67100,63.847185,23.144695,2
102866460W,15,272,Ilkantie,26,67100,63.84693,23.144872,1
102866461X,15,272,Ilkantie,26,67100,63.847124,23.144764,2
102866462Y,15,272,Ilkantie,28,67100,63.846544,23.144579,1
1028664630,15,272,Ilkantie,28,67100,63.846583,23.144024,1
1028664641,15,272,Ilkantie,28,67100,63.846753,23.143634,1
1028664652,15,272,Ilkantie,28,67100,63.846788,23.144281,2
1028664663,15,272,Matruusinkatu,6,67100,63.846193,23.14591,1
1028664674,15,272,Matruusinkatu,4-6,67100,63.846559,23.145799,1
1028664685,15,272,Matruusinkatu,4-6,67100,63.846355,23.146254,1
1028664696,15,272,Matruusinkatu,4,67100,63.846089,23.146026,1
1028664707,15,272,Matruusinkatu,4-6,67100,63.846096,23.146636,1
1028664718,15,272,Matruusinkatu,4-6,67100,63.84582,23.146389,1
1028664729,15,272,Nuolitie,14,67100,63.846393,23.143297,1
102866473A,15,272,Nuolitie,12,67100,63.846003,23.102322,1
102866474B,15,272,Nuolitie,10,67100,63.846068,23.142567,1
102866475C,15,272,Nuolitie,7,67100,63.846715,23.142906,1
102866476D,15,272,Nuolitie,7,67100,63.84665,23.143139,2
102866477E,15,272,Nuolitie,5,67100,63.846694,23.142441,1
102866478F,15,272,Nuolitie,1,67100,63.846626,23.141921,1
102866479H,15,272,Nuolitie,1,67100,63.846506,23.142121,2
102866480J,15,272,Nuolitie,3,67100,63.846339,23.142266,1
102866481K,15,272,Nuolitie,3,67100,63.846394,23.141973,2
102866482L,15,272,Nuolitie,2,67100,63.846566,23.141339,1
102866483M,15,272,Nuolitie,2,67100,63.84663,23.141045,2
102866484N,15,272,Nuolitie,4,67100,63.846334,23.141431,1
102866485P,15,272,Nuolitie,6,67100,63.846089,23.141648,1
102866486R,15,272,Nuolitie,8,67100,63.845929,23.142057,1
102866487S,15,272,Linnaleirintie,1,67100,63.847035,23.141071,1
102866488T,15,272,Linnaleirintie,3,67100,63.847338,23.141314,1
102866489U,15,272,Linnaleirintie,5,67100,63.847263,23.14053,1
102866490V,15,272,Linnaleirintie,5,67100,63.847591,23.141035,1
102866491W,15,272,Linnaleirintie,9,67100,63.847599,23.139649,1
102866492X,15,272,Linnaleirintie,7,67100,63.847799,23.14007,1
102866493Y,15,272,Linnaleirintie,11,67100,63.848024,23.139428,1
1028664940,15,272,Flemingintie,5,67100,63.847839,23.142935,1
1028664951,15,272,Flemingintie,5,67100,63.847839,23.142569,2
1028664962,15,272,Flemingintie,3,67100,63.847641,23.143227,1
1028664973,15,272,Flemingintie,1,67100,63.847423,23.143481,1
1028664984,15,272,Flemingintie,1,67100,63.84743,23.143093,2
1028664995,15,272,Linnaleirintie,4,67100,63.847703,23.142201,1
1028665006,15,272,Linnaleirintie,4,67100,63.847527,23.142693,1
1028665017,15,272,Linnaleirintie,4,67100,63.847362,23.142899,1
1028665028,15,272,Linnaleirintie,4,67100,63.847529,23.142082,2
1028665039,15,272,Linnaleirintie,2,67100,63.847291,23.142257,1
102866504A,15,272,Linnaleirintie,2,67100,63.847056,23.142534,1
102866505B,15,272,Linnaleirintie,2,67100,63.847202,23.142962,1
102866800V,15,236,Kaussentie,9,69600,63.561797,23.677017,2
102869672H,15,272,Rauhankatu,1,67100,63.840992,23.15676,1
102869673J,15,272,Rauhankatu,1,67100,63.840866,23.157083,2
102869674K,15,272,Rauhankatu,17,67100,63.843014,23.154754,1
102869675L,15,272,Rauhankatu,17,67100,63.843002,23.154307,2
102869676M,15,272,Järvikatu,16,67100,63.842907,23.15375,1
102869677N,15,272,Järvikatu,16,67100,63.843005,23.154063,2
102869678P,15,272,Rauhankatu,19,67100,63.843266,23.15474,1
102869679R,15,272,Järvikatu,18,67100,63.84308,23.153523,1
102869680S,15,272,Rauhankatu,21,67100,63.843449,23.154531,1
102869681T,15,272,Rauhankatu,21,67100,63.843306,23.154245,2
102869682U,15,272,Järvikatu,20,67100,63.843264,23.153315,1
102869683V,15,272,Järvikatu,20,67100,63.843305,23.153513,2
102869684W,15,272,Rauhankatu,23,67100,63.843623,23.154324,1
102869685X,15,272,Järvikatu,22,67100,63.843528,23.153116,1
102869686Y,15,272,Rauhankatu,25,67100,63.844076,23.15412,1
1028696870,15,272,Rauhankatu,25,67100,63.843896,23.154124,1
1028696881,15,272,Järvikatu,24,67100,63.843685,23.152931,2
1028696892,15,272,Järvikatu,24,67100,63.843744,23.153473,1
1028696903,15,272,Rauhankatu,15b,67100,63.842794,23.154926,2
1028696914,15,272,Järvikatu,14b,67100,63.842633,23.153951,1
1028696925,15,272,Järvikatu,14b,67100,63.842635,23.154357,2
1028696936,15,272,Holminkatu,22,67100,63.842617,23.155011,1
1028696936,15,272,Rauhankatu,15a,67100,63.842617,23.155011,1
1028696947,15,272,Rauhankatu,15b,67100,63.842794,23.154926,1
1028696958,15,272,Holminkatu,24,67100,63.842459,23.154158,1
1028696958,15,272,Järvikatu,14a,67100,63.842459,23.154158,1
1028696969,15,272,Holminkatu,18,67100,63.843009,23.156587,1
102869697A,15,272,Holminkatu,20,67100,63.842926,23.155478,1
102869698B,15,272,Holminkatu,20,67100,63.842919,23.155907,2
102869700D,15,272,Huhdantie,61,67100,63.843189,23.156582,1
102869701E,15,272,Rauhankatu,18,67100,63.843093,23.155354,1
102869702F,15,272,Rauhankatu,18,67100,63.843147,23.155692,2
102869703H,15,272,Huhdantie,63,67100,63.843462,23.156362,1
102869704J,15,272,Huhdantie,63,67100,63.843274,23.156062,2
102869706L,15,272,Rauhankatu,22,67100,63.843233,23.155192,2
102869707M,15,272,Rauhankatu,20,67100,63.843269,23.155553,1
102869708N,15,272,Rauhankatu,20,67100,63.843449,23.155549,2
102869709P,15,272,Rauhankatu,24,67100,63.843537,23.15515,1
102869710R,15,272,Rauhankatu,24,67100,63.843612,23.155608,2
102869711S,15,272,Huhdantie,65,67100,63.843636,23.156155,1
102869712T,15,272,Rauhankatu,26,67100,63.84372,23.154942,1
102869713U,15,272,Huhdantie,67,67100,63.8439,23.155956,1
102869714V,15,272,Rauhankatu,28,67100,63.843984,23.154723,1
102869715W,15,272,Huhdantie,69,67100,63.844104,23.155847,1
102869716X,15,272,Huhdankuja,3,67100,63.844259,23.154909,1
102869716X,15,272,Rauhankatu,30,67100,63.844259,23.154909,1
102869717Y,15,272,Huhdankuja,1,67100,63.844347,23.155528,1
102869717Y,15,272,Huhdantie,71,67100,63.844347,23.155528,1
1028697180,15,272,Ouluntie,26,67100,63.8409,23.157689,1
1028697180,15,272,Rauhankatu,2,67100,63.8409,23.157689,1
1028697191,15,272,Ouluntie,35,67100,63.841102,23.158191,1
1028697202,15,272,Ouluntie,35,67100,63.841314,23.15806,2
1028697213,15,272,Huhdantie,45,67100,63.841184,23.158566,1
1028697213,15,272,Ouluntie,22,67100,63.841184,23.158566,1
1028697224,15,272,Huhdantie,45,67100,63.841329,23.158302,2
1028697224,15,272,Ouluntie,22,67100,63.841329,23.158302,2
1028697235,15,272,Rauhankatu,4,67100,63.841283,23.15725,1
1028697246,15,272,Huhdantie,47,67100,63.841499,23.158259,1
1028697257,15,272,Rauhankatu,6,67100,63.841492,23.156977,1
1028697268,15,272,Huhdantie,49,67100,63.841757,23.157837,1
1028697279,15,272,Rauhankatu,8,67100,63.841675,23.156769,1
102869728A,15,272,Huhdantie,51,67100,63.841763,23.157388,2
102869729B,15,272,Huhdantie,51,67100,63.841906,23.157694,1
102869731D,15,272,Rauhankatu,10,67100,63.841887,23.156984,2
102869732E,15,272,Huhdantie,53,67100,63.842115,23.157421,1
102869733F,15,272,Huhdantie,53,67100,63.842096,23.157037,2
102869734H,15,272,Rauhankatu,12,67100,63.842109,23.156201,1
102869735J,15,272,Huhdantie,55,67100,63.842298,23.157213,1
102869736K,15,272,Holminkatu,25,67100,63.842467,23.155785,1
102869737L,15,272,Holminkatu,25,67100,63.842372,23.155941,2
102869739N,15,272,Holminkatu,23,67100,63.8423,23.156276,2
102869740P,15,272,Holminkatu,21,67100,63.842655,23.156798,1
102869741R,15,272,Huhdantie,50,67100,63.841589,23.159264,1
102869741R,15,272,Ouluntie,20,67100,63.841589,23.159264,1
102869742S,15,272,Ouluntie,41,67100,63.841681,23.159679,1
102869743T,15,272,Ouluntie,43,67100,63.841866,23.159878,1
102869744U,15,272,Ouluntie,43,67100,63.841906,23.159689,2
102869745V,15,272,Nevatie,1,67100,63.842041,23.160058,1
102869745V,15,272,Ouluntie,18a,67100,63.842041,23.160058,1
102869746W,15,272,Ouluntie,18a,67100,63.841985,23.159963,2
102869748Y,15,272,Nevatie,3,67100,63.842231,23.159767,1
1028697490,15,272,Nevatie,3,67100,63.842043,23.159121,2
1028697501,15,272,Huhdantie,52,67100,63.84195,23.158645,1
1028697512,15,272,Huhdantie,52,67100,63.842051,23.158753,2
1028697523,15,272,Huhdantie,56b,67100,63.842481,23.158023,1
1028697534,15,272,Huhdantie,56b,67100,63.842535,23.158341,2
1028697545,15,272,Nevatie,5,67100,63.842309,23.159655,1
1028697556,15,272,Nevatie,5,67100,63.84221,23.158976,2
1028697567,15,272,Nevatie,7,67100,63.842487,23.159243,1
1028697578,15,272,Nevatie,7,67100,63.842543,23.158991,2
1028697589,15,272,Huhdantie,56a,67100,63.842298,23.158231,1
102869759A,15,272,Huhdantie,56a,67100,63.842395,23.158503,2
102869760B,15,272,Huhdantie,54,67100,63.842103,23.158339,1
102869761C,15,272,Nevatie,9,67100,63.842836,23.15887,1
102869762D,15,272,Holminkatu,17,67100,63.843045,23.158271,1
102869762D,15,272,Nevatie,9,67100,63.843045,23.158271,1
102869763E,15,272,Holminkatu,19,67100,63.842905,23.157721,1
102869764F,15,272,Huhdantie,58,67100,63.842807,23.158121,2
102869765H,15,272,Ouluntie,49,67100,63.842314,23.160875,1
102869766J,15,272,Ouluntie,49,67100,63.842591,23.160471,2
102869767K,15,272,Nevatie,4,67100,63.842674,23.159849,1
102869768L,15,272,Nevatie,2a,67100,63.842133,23.160473,1
102869769M,15,272,Nevatie,2a,67100,63.842213,23.160421,2
102869770N,15,272,Nevatie,2b,67100,63.84249,23.160057,1
102869771P,15,272,Nevatie,2b,67100,63.842525,23.159992,2
102869772R,15,272,Nevatie,6,67100,63.842848,23.159642,1
102869773S,15,272,Nevatie,6,67100,63.843085,23.160119,2
102869774T,15,272,Hominkatu,15b,67100,63.843239,23.159161,1
102869774T,15,272,Nevatie,8,67100,63.843239,23.159161,1
102869775U,15,272,Holminkatu,15a,67100,63.843348,23.159513,1
102869776V,15,272,Holminkatu,15a,67100,63.843277,23.159889,2
102869777W,15,272,Holminkatu,13,67100,63.84347,23.160066,1
102869777W,15,272,Niilontie,8,67100,63.84347,23.160066,1
102869778X,15,272,Ouluntie,51,67100,63.842676,23.161274,1
102869779Y,15,272,Ouluntie,51,67100,63.842948,23.161053,1
1028697800,15,272,Ouluntie,51,67100,63.843126,23.160642,1
1028697811,15,272,Holminkatu,11,67100,63.843603,23.160659,1
1028697822,15,272,Holminkatu,9,67100,63.843715,23.161152,1
1028697833,15,272,Holminkatu,9,67100,63.843653,23.161202,2
1028697844,15,272,Holminkatu,7,67100,63.843826,23.161606,1
1028697855,15,272,Holminkatu,5,67100,63.843936,23.162038,1
1028697866,15,272,Pensarintie,59,67100,63.843653,23.162566,1
1028697866,15,272,Porinpolku,2,67100,63.843653,23.162566,1
1028697877,15,272,Porinpolku,4,67100,63.843577,23.162047,1
1028697888,15,272,Porinpolku,4,67100,63.843378,23.162013,2
1028697899,15,272,Porinpolku,6,67100,63.843395,23.161644,1
102869790A,15,272,Porinpolku,6,67100,63.84336,23.161669,2
102869791B,15,272,Porinpolku,8,67100,63.843308,23.161045,1
102869792C,15,272,Porinpolku,5,67100,63.842985,23.162087,1
102869793D,15,272,Porinpolku,5,67100,63.842996,23.161515,2
102869794E,15,272,Porinpolku,3,67100,63.843046,23.162689,1
102869795F,15,272,Ouluntie,8,67100,63.843191,23.162405,1
102869795F,15,272,Porinpolku,3,67100,63.843191,23.162405,1
102869796H,15,272,Ouluntie,8,67100,63.843129,23.162088,2
102869796H,15,272,Porinpolku,3,67100,63.843129,23.162088,2
102869797J,15,272,Porinpolku,1,67100,63.84332,23.162876,1
102869798K,15,272,Holminkatu,16,67100,63.843559,23.159016,1
102869799L,15,272,Niilontie,,67100,63.844004,23.158181,1
102869799L,15,272,Savitie,9,67100,63.844004,23.158181,1
102869800M,15,272,Holminkatu,14,67100,63.843719,23.159605,1
102869801N,15,272,Savitie,7,67100,63.844,23.159383,1
102869802P,15,272,Savitie,7,67100,63.843962,23.158961,2
102869803R,15,272,Holminkatu,12,67100,63.843932,23.160207,1
102869804S,15,272,Holminkatu,12,67100,63.843986,23.159873,1
102869805T,15,272,Savitie,5b,67100,63.844151,23.159993,1
102869806U,15,272,Savitie,5b,67100,63.84424,23.159941,2
102869807V,15,272,Holminkatu,10,67100,63.844024,23.160968,1
102869808W,15,272,Savitie,3,67100,63.844529,23.160329,1
102869809X,15,272,Savitie,3,67100,63.844291,23.160504,2
102869810Y,15,272,Pensarintie,63,67100,63.844204,23.161635,1
1028698110,15,272,Pensarintie,63,67100,63.844415,23.161464,2
1028698121,15,272,Savitie,1,67100,63.844744,23.161012,1
1028698132,15,272,Huhdantie,60,67100,63.844092,23.156744,1
1028698132,15,272,Kallentie,1,67100,63.844092,23.156744,1
1028698132,15,272,Savitie,1,67100,63.844092,23.156744,1
1028698143,15,272,Huhdantie,62,67100,63.844713,23.15613,1
1028698154,15,272,Kallentie,3,67100,63.844891,23.156737,1
1028698165,15,272,Huhdantie,64,67100,63.845146,23.155826,1
1028698176,15,272,Kallentie,5,67100,63.845251,23.156728,1
1028698187,15,272,Huhdantie,66,67100,63.845428,23.155625,1
1028698198,15,272,Huhdantie,66,67100,63.845607,23.155947,2
1028698209,15,272,Kallentie,7,67100,63.84552,23.156712,1
102869821A,15,272,Itäinen Libeckinkatu,15,67100,63.845873,23.155483,1
102869822B,15,272,Itäinen Libeckinkatu,13,67100,63.845785,23.155882,1
102869823C,15,272,Itäinen Libeckinkatu,13,67100,63.845813,23.156265,2
